cbsa,slug,status,page_title,file_title,source_url,image_url,author,license,license_url,retrieved,sha256,file
48620,wichita-kansas,ok,"Wichita,_Kansas","File:Wichita,_Kansas_skyline.jpg","https://commons.wikimedia.org/wiki/File:Wichita,_Kansas_skyline.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/8/81/Wichita%2C_Kansas_skyline.jpg/1920px-Wichita%2C_Kansas_skyline.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Quintin Soloviev,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,2026-09-17,9ca737c4536ebe9f223b4f073d7b82b643fee4c09b9a55581d75f1be8900eaa7,wichita-kansas.jpg
37340,palm-bay-florida,ok,"Palm_Bay,_Florida",File:PalmBayFL2020.png,https://commons.wikimedia.org/wiki/File:PalmBayFL2020.png,https://upload.wikimedia.org/wikipedia/commons/8/86/PalmBayFL2020.png?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original,Excel23,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2026-09-17,ff9e7f79c5150a930b933fd91da42e65608e7d228cad55aa3c53f4f1135f5cef,palm-bay-florida.png
12260,augusta-georgia,ok,"Augusta,_Georgia","File:Augusta,_GA_Downtown_Skyline_2017.jpg","https://commons.wikimedia.org/wiki/File:Augusta,_GA_Downtown_Skyline_2017.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/4/41/Augusta%2C_GA_Downtown_Skyline_2017.jpg/1920px-Augusta%2C_GA_Downtown_Skyline_2017.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,c_live_lee,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2026-09-17,70f8cecc40505f5c178cebd3fe9139c486d1890236747827e93756cee027f46f,augusta-georgia.jpg
27140,jackson-mississippi,ok,"Jackson,_Mississippi",File:Mississippi_State_Capitol_Building_(26815684617).jpg,https://commons.wikimedia.org/wiki/File:Mississippi_State_Capitol_Building_(26815684617).jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/Mississippi_State_Capitol_Building_%2826815684617%29.jpg/1920px-Mississippi_State_Capitol_Building_%2826815684617%29.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"formulanone from Huntsville, United States",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,2026-09-17,909a5f703c9002b1129c7f4b769859007a286ae313f9e4dfea421d871ec3cc9a,jackson-mississippi.jpg
25420,harrisburg-pennsylvania,ok,"Harrisburg,_Pennsylvania",File:PA_State_Capitol_Building_twilight.jpg,https://commons.wikimedia.org/wiki/File:PA_State_Capitol_Building_twilight.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c6/PA_State_Capitol_Building_twilight.jpg/1920px-PA_State_Capitol_Building_twilight.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Ted Van Pelt,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,2026-09-17,6930489aad2aecf1bf711503ac941aa8010b360e82e14bfdd8900059b5203dbf,harrisburg-pennsylvania.jpg
45780,toledo-ohio,ok,"Toledo,_Ohio","File:Toledo_Museum_of_Art_exterior,_Art_Museum_Dr_entrance.jpg","https://commons.wikimedia.org/wiki/File:Toledo_Museum_of_Art_exterior,_Art_Museum_Dr_entrance.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/1/13/Toledo_Museum_of_Art_exterior%2C_Art_Museum_Dr_entrance.jpg/1920px-Toledo_Museum_of_Art_exterior%2C_Art_Museum_Dr_entrance.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Jason Zhang,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2026-09-17,92c0875eca57103f26a5f4f60b76f3426a880d037032c2942989dca1c477af3e,toledo-ohio.jpg
20500,durham-north-carolina,ok,"Durham,_North_Carolina",File:Carolina_Theatre_(Durham_Auditorium_1924).jpg,https://commons.wikimedia.org/wiki/File:Carolina_Theatre_(Durham_Auditorium_1924).jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ac/Carolina_Theatre_%28Durham_Auditorium_1924%29.jpg/1920px-Carolina_Theatre_%28Durham_Auditorium_1924%29.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Maria Miracoli,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2026-09-17,11d43ff7d22b045e9cd48a90a606ef8f078c8b4116fffaf918d16664a316afaf,durham-north-carolina.jpg
44060,spokane-washington,ok,"Spokane,_Washington","File:Spokane,_Washington_skyline_(cropped).jpg","https://commons.wikimedia.org/wiki/File:Spokane,_Washington_skyline_(cropped).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b1/Spokane%2C_Washington_skyline_%28cropped%29.jpg/1920px-Spokane%2C_Washington_skyline_%28cropped%29.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Quintin Soloviev,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,2026-09-17,73f870085e9a66cb6153eb1f5994cf06a05012c6ead8bb6fe896655190c3196e,spokane-washington.jpg
22220,fayetteville-arkansas,ok,"Fayetteville,_Arkansas",File:Downtown_Fayetteville_from_Old_Main_001.jpg,https://commons.wikimedia.org/wiki/File:Downtown_Fayetteville_from_Old_Main_001.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4c/Downtown_Fayetteville_from_Old_Main_001.jpg/1920px-Downtown_Fayetteville_from_Old_Main_001.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Brandonrush,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2026-09-17,69e74a4c6c41bd907af24a14eca9dcec7d13bb61a58543763e6fbfb8d12d77a1,fayetteville-arkansas.jpg
16860,chattanooga-tennessee,ok,"Chattanooga,_Tennessee","File:Chattanooga,_Tennessee_(2023).jpg","https://commons.wikimedia.org/wiki/File:Chattanooga,_Tennessee_(2023).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/Chattanooga%2C_Tennessee_%282023%29.jpg/1920px-Chattanooga%2C_Tennessee_%282023%29.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,WeaponizingArchitecture,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2026-09-17,c028c82e046745031556a3407ad6c80a900086bfc66058783b86a0aef944fd76,chattanooga-tennessee.jpg
35300,new-haven-connecticut,ok,"New_Haven,_Connecticut","File:New_Haven,_Connecticut_skyline_(cropped).jpg","https://commons.wikimedia.org/wiki/File:New_Haven,_Connecticut_skyline_(cropped).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ec/New_Haven%2C_Connecticut_skyline_%28cropped%29.jpg/1920px-New_Haven%2C_Connecticut_skyline_%28cropped%29.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Quintin Soloviev,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,2026-09-17,d2cb0a6f57b868871076be00622990edffd8ca9723df33fae0e756534415fd5b,new-haven-connecticut.jpg
42540,scranton-pennsylvania,ok,"Scranton,_Pennsylvania",File:Scranton_-_Downtown_(48472890492).jpg,https://commons.wikimedia.org/wiki/File:Scranton_-_Downtown_(48472890492).jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/41/Scranton_-_Downtown_%2848472890492%29.jpg/1920px-Scranton_-_Downtown_%2848472890492%29.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"Ajay Suresh from New York, NY, USA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,2026-09-17,eea9d81ba4e2d3054d1616d0622a9bbbe68248766580ce495305866ac908426e,scranton-pennsylvania.jpg
39900,reno-nevada,ok,"Reno,_Nevada","File:Reno,_Nevada_(16931715632).jpg","https://commons.wikimedia.org/wiki/File:Reno,_Nevada_(16931715632).jpg",https://upload.wikimedia.org/wikipedia/commons/e/e1/Reno%2C_Nevada_%2816931715632%29.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original,Trevor Bexon,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,2026-09-17,e23aed1d8ab2b8dc1aa408ccb3b41ea41aa3be252074eecbfd5b1db420b6dfb0,reno-nevada.jpg
38860,portland-maine,ok,"Portland,_Maine",File:TheOldPort.jpg,https://commons.wikimedia.org/wiki/File:TheOldPort.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/TheOldPort.jpg/1920px-TheOldPort.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,PhilipC,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,2026-09-17,af2b3a52520304eb0b6f3b84c43a3349ea9f4462ae580557d29b13ed1819f583,portland-maine.jpg
29540,lancaster-pennsylvania,ok,"Lancaster,_Pennsylvania",File:Lancaster_Pennsylvania_downtown.jpg,https://commons.wikimedia.org/wiki/File:Lancaster_Pennsylvania_downtown.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1e/Lancaster_Pennsylvania_downtown.jpg/1920px-Lancaster_Pennsylvania_downtown.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Randolph Carney,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2026-09-17,7a20379a368e09c771246e3885c7732d3c6fa4710e44e574d2fa4300686f883c,lancaster-pennsylvania.jpg
33700,modesto-california,ok,"Modesto,_California",File:Gallo_Center_for_the_Arts_Modesto_(cropped).JPG,https://commons.wikimedia.org/wiki/File:Gallo_Center_for_the_Arts_Modesto_(cropped).JPG,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b5/Gallo_Center_for_the_Arts_Modesto_%28cropped%29.JPG/1920px-Gallo_Center_for_the_Arts_Modesto_%28cropped%29.JPG?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,OsotedeMonte,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,2026-09-17,dd3eba110c483d20afaee48503211ffeeb6fd8694d1b629b7324b30fccd90ac6,modesto-california.jpg
37860,pensacola-florida,ok,"Pensacola,_Florida",File:Collage_of_images_from_around_Pensacola.jpg,https://commons.wikimedia.org/wiki/File:Collage_of_images_from_around_Pensacola.jpg,https://upload.wikimedia.org/wikipedia/commons/4/47/Collage_of_images_from_around_Pensacola.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original,"Dom Price (Skyline Photo) Ebyabe (Photos of the Customhouse and Plaza Ferdinand Only), Thomas Baxter (Photo of library at UWF), Naval Air Museum & TT Wentworth (Public Domain)",Public domain,,2026-09-17,e2555eece6b99040478cf29047600eb09a47e8f2976905d0ec40498abdd40092,pensacola-florida.jpg
38940,port-st-lucie-florida,ok,"Port_St._Lucie,_Florida",File:Psl_golf_course.jpg,https://commons.wikimedia.org/wiki/File:Psl_golf_course.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/Psl_golf_course.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original,Zverzver (talk),Public domain,,2026-09-17,0df824d3ee6115c9967d62d3e25827ef88ee934b1f56f521c146cc47e5d358b2,port-st-lucie-florida.jpg
30460,lexington-kentucky,ok,"Lexington,_Kentucky",File:LexingtonDowntown.JPG,https://commons.wikimedia.org/wiki/File:LexingtonDowntown.JPG,https://upload.wikimedia.org/wikipedia/commons/0/0b/LexingtonDowntown.JPG?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original,Madgeek1450 at English Wikipedia,Public domain,,2026-09-17,505a623b764030af8010af50f32a4710f23698c9c106bd2893b488baac7230f6,lexington-kentucky.jpg
26620,huntsville-alabama,ok,"Huntsville,_Alabama",File:Huntsville_Art_Museum_-_front_façade_and_stairs_2023.jpg,https://commons.wikimedia.org/wiki/File:Huntsville_Art_Museum_-_front_fa%C3%A7ade_and_stairs_2023.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9f/Huntsville_Art_Museum_-_front_fa%C3%A7ade_and_stairs_2023.jpg/1920px-Huntsville_Art_Museum_-_front_fa%C3%A7ade_and_stairs_2023.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,American Diabetio,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2026-09-17,32368459b48022f32756e6d53165bd4614be48e2ae3e371af08148dc80a36cc7,huntsville-alabama.jpg
28660,killeen-texas,ok,"Killeen,_Texas",File:D_Avenue.JPG,https://commons.wikimedia.org/wiki/File:D_Avenue.JPG,https://upload.wikimedia.org/wikipedia/commons/b/b3/D_Avenue.JPG?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original,Victorenriqueagosto,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2026-09-17,698481e46fc16c72b35eb71131bb098d4eef806d215ff193857eb8d55a56dd4c,killeen-texas.jpg
44180,springfield-missouri,ok,"Springfield,_Missouri","File:Downtown_Springfield,_MO_and_Hammons_Field.jpg","https://commons.wikimedia.org/wiki/File:Downtown_Springfield,_MO_and_Hammons_Field.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f0/Downtown_Springfield%2C_MO_and_Hammons_Field.jpg/1920px-Downtown_Springfield%2C_MO_and_Hammons_Field.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Raschmidt87,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2026-09-17,d6dc5e7dc2e39dc849f8400073d67d9a3c1fa667a378ffa6ae7b47fe2802d008,springfield-missouri.jpg
42220,santa-rosa-california,ok,"Santa_Rosa,_California","File:Old_Santa_Rosa_Post_Office,_Downtown_Santa_Rosa,2.jpg","https://commons.wikimedia.org/wiki/File:Old_Santa_Rosa_Post_Office,_Downtown_Santa_Rosa,2.jpg",https://upload.wikimedia.org/wikipedia/commons/a/a6/Old_Santa_Rosa_Post_Office%2C_Downtown_Santa_Rosa%2C2.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original,Wulfnoth of English Wikipedia,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,2026-09-17,86040fd4028bcd0cf0cdaafe23b14a7f6c7b4a5881bf9f896c50420889edeca7,santa-rosa-california.jpg
47300,visalia-california,ok,"Visalia,_California",File:Visalia_Tranist_Center_2011_(cropped).jpg,https://commons.wikimedia.org/wiki/File:Visalia_Tranist_Center_2011_(cropped).jpg,https://upload.wikimedia.org/wikipedia/commons/4/47/Visalia_Tranist_Center_2011_%28cropped%29.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original,VISALIA2010,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2026-09-17,ad632f63247dece6f048c62664f79832eec4c21e5255be31809cf884308009f4,visalia-california.jpg
29620,lansing-michigan,ok,"Lansing,_Michigan",File:State_Capital_and_Statue_-_panoramio.jpg,https://commons.wikimedia.org/wiki/File:State_Capital_and_Statue_-_panoramio.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2a/State_Capital_and_Statue_-_panoramio.jpg/1920px-State_Capital_and_Statue_-_panoramio.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Andrew Martin,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,2026-09-17,a48d4b7886118774972a6e41269c5ae7b7e1cb71bf0d84502cdff75f107a88d4,lansing-michigan.jpg
49620,york-pennsylvania,ok,"York,_Pennsylvania","File:York,_Pennsylvania_(65).jpg","https://commons.wikimedia.org/wiki/File:York,_Pennsylvania_(65).jpg",https://upload.wikimedia.org/wikipedia/commons/d/d2/York%2C_Pennsylvania_%2865%29.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original,"Doug Kerr from Albany, NY, United States",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,2026-09-17,bb51a4ebe9b66fdb999f53aee92e148c659567727eb481f62b4049381d619947,york-pennsylvania.jpg
44140,springfield-massachusetts,ok,"Springfield,_Massachusetts","File:Springfield,_MA.jpg","https://commons.wikimedia.org/wiki/File:Springfield,_MA.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/6/68/Springfield%2C_MA.jpg/1920px-Springfield%2C_MA.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Quintin Soloviev,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,2026-09-17,f7f9779535dac877e7d23f26e7c41c96ce6d49c28c2ef8af6dd9cf1ec0f9b4f5,springfield-massachusetts.jpg
23060,fort-wayne-indiana,ok,"Fort_Wayne,_Indiana","File:Historic_Fort_Wayne,_Fort_Wayne,_Indiana,_May_2014.jpg","https://commons.wikimedia.org/wiki/File:Historic_Fort_Wayne,_Fort_Wayne,_Indiana,_May_2014.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c9/Historic_Fort_Wayne%2C_Fort_Wayne%2C_Indiana%2C_May_2014.jpg/1920px-Historic_Fort_Wayne%2C_Fort_Wayne%2C_Indiana%2C_May_2014.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Momoneymoproblemz,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2026-09-17,1a28dd0a2273da980139ff81daccb0d2943e9d61919f8f4cde197637db46426c,fort-wayne-indiana.jpg
47930,waterbury-connecticut,ok,"Waterbury,_Connecticut","File:Waterbury,_Connecticut_3.jpg","https://commons.wikimedia.org/wiki/File:Waterbury,_Connecticut_3.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c0/Waterbury%2C_Connecticut_3.jpg/1920px-Waterbury%2C_Connecticut_3.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Hayden Soloviev,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,2026-09-17,76bcddcea708fd4afb85658514c53cfa8de6671cf6a3760ffce77aa8e2fdd55c,waterbury-connecticut.jpg
48900,wilmington-north-carolina,ok,"Wilmington,_North_Carolina",File:BRIDGE_2024-05-07_Cape_Fear_Memorial_Bridge_Press_Conf-831-155_(cropped).jpg,https://commons.wikimedia.org/wiki/File:BRIDGE_2024-05-07_Cape_Fear_Memorial_Bridge_Press_Conf-831-155_(cropped).jpg,https://upload.wikimedia.org/wikipedia/commons/6/60/BRIDGE_2024-05-07_Cape_Fear_Memorial_Bridge_Press_Conf-831-155_%28cropped%29.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,NCDOTcommunications,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,2026-09-17,c3a2afa0432a455f509710c7088a0b91ba01a14f948178b8b6c2439630ea8830,wilmington-north-carolina.jpg
46700,vallejo-california,ok,"Vallejo,_California","File:Vallejo_City_Hall_and_County_Building_Branch,_734_Marin_St.,_Vallejo,_CA_4-21-2013_2-17-21_PM.JPG","https://commons.wikimedia.org/wiki/File:Vallejo_City_Hall_and_County_Building_Branch,_734_Marin_St.,_Vallejo,_CA_4-21-2013_2-17-21_PM.JPG",https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/Vallejo_City_Hall_and_County_Building_Branch%2C_734_Marin_St.%2C_Vallejo%2C_CA_4-21-2013_2-17-21_PM.JPG/1920px-Vallejo_City_Hall_and_County_Building_Branch%2C_734_Marin_St.%2C_Vallejo%2C_CA_4-21-2013_2-17-21_PM.JPG?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Sanfranman59,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2026-09-17,8768deadfdead14768c81b18656c535a8e0caba4b2dfd3d9b51fe5af1a7ba0b1,vallejo-california.jpg
18580,corpus-christi-texas,ok,"Corpus_Christi,_Texas",File:Corpus_Christi_skyline.jpg,https://commons.wikimedia.org/wiki/File:Corpus_Christi_skyline.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/11/Corpus_Christi_skyline.jpg/1920px-Corpus_Christi_skyline.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Quintin Soloviev,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,2026-09-17,8c0eb1e353bdd88776cc481a3b448550373206cb912cda40d054231e5ad5bccd,corpus-christi-texas.jpg
42200,santa-maria-california,no_article,,,,,,,,,,
41420,salem-oregon,ok,"Salem,_Oregon",File:Salem_Oregon_downtown.JPG,https://commons.wikimedia.org/wiki/File:Salem_Oregon_downtown.JPG,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/35/Salem_Oregon_downtown.JPG/1920px-Salem_Oregon_downtown.JPG?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,M.O. Stevens,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2026-09-17,c44f90ef231fab5cea61225b0e8b91a79f576b4aa36b9f58cf133d5996ba957f,salem-oregon.jpg
41500,salinas-california,ok,"Salinas,_California",File:Monterey_County_Courthouse_2018_Salinas_CA_(1).jpg,https://commons.wikimedia.org/wiki/File:Monterey_County_Courthouse_2018_Salinas_CA_(1).jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ac/Monterey_County_Courthouse_2018_Salinas_CA_%281%29.jpg/1920px-Monterey_County_Courthouse_2018_Salinas_CA_%281%29.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Sgerbic,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2026-09-17,b752cdf0b622160154e0346283ede7bbe32d260ca1702dff1379f2d28b7b0591,salinas-california.jpg
39740,reading-pennsylvania,ok,"Reading,_Pennsylvania",File:ReadingPennsylvaniaSkyline.jpg,https://commons.wikimedia.org/wiki/File:ReadingPennsylvaniaSkyline.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/ReadingPennsylvaniaSkyline.jpg/1920px-ReadingPennsylvaniaSkyline.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,BigCheddah,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2026-09-17,29aa357d8ccf512c8696c6a6b66e5a67166c8af7f1db31433028ddc6c1ec9f56,reading-pennsylvania.jpg
49660,youngstown-ohio,ok,"Youngstown,_Ohio",File:Mill_Creek_Park_Lanterman's_Mill.jpg,https://commons.wikimedia.org/wiki/File:Mill_Creek_Park_Lanterman%27s_Mill.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/Mill_Creek_Park_Lanterman%27s_Mill.jpg/1920px-Mill_Creek_Park_Lanterman%27s_Mill.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Dblcut3,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2026-09-17,7f5da3b78140e93c76b9e065b4f64ded3c33f313241773d8903fb2171eeb5aeb,youngstown-ohio.jpg
31700,manchester-new-hampshire,ok,"Manchester,_New_Hampshire","File:Manchester,_New_Hampshire_skyline.jpg","https://commons.wikimedia.org/wiki/File:Manchester,_New_Hampshire_skyline.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a1/Manchester%2C_New_Hampshire_skyline.jpg/1920px-Manchester%2C_New_Hampshire_skyline.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Quintin Soloviev,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,2026-09-17,cbfd064fb5dc999d733907c770d853982057d97b45c348ff05c372e30c4ed793,manchester-new-hampshire.jpg
15180,brownsville-texas,ok,"Brownsville,_Texas",File:Brownsville_Skyline.jpg,https://commons.wikimedia.org/wiki/File:Brownsville_Skyline.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5a/Brownsville_Skyline.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original,Jc161991,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2026-09-17,62819ef9194ea4f738ad258510f7f790573eb265f787eda6e1556ff3177fc6d9,brownsville-texas.jpg
25060,gulfport-mississippi,ok,"Gulfport,_Mississippi","File:FightingSeabee_NavalConstructionBattalionCenter_Gulfport,MS.jpg","https://commons.wikimedia.org/wiki/File:FightingSeabee_NavalConstructionBattalionCenter_Gulfport,MS.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a0/FightingSeabee_NavalConstructionBattalionCenter_Gulfport%2CMS.jpg/1920px-FightingSeabee_NavalConstructionBattalionCenter_Gulfport%2CMS.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Woodlot,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2026-09-17,ecbee1420a6f3cdadfe0fec3fc7676a08c4274dfdaf94f55215a632ef6eeaab0,gulfport-mississippi.jpg
42340,savannah-georgia,ok,Savanna,File:Tarangire-Natpark800600.jpg,https://commons.wikimedia.org/wiki/File:Tarangire-Natpark800600.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5a/Tarangire-Natpark800600.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original,ProfessorX,Public domain,,2026-09-17,485cbc2e254c290b5b10b4b08ce17fa274504d717c211ccae7d3130e9a4b310a,savannah-georgia.jpg
11700,asheville-north-carolina,ok,"Asheville,_North_Carolina",File:Asheville_at_dusk_(cropped).jpg,https://commons.wikimedia.org/wiki/File:Asheville_at_dusk_(cropped).jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5f/Asheville_at_dusk_%28cropped%29.jpg/1920px-Asheville_at_dusk_%28cropped%29.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Michael Tracey,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2026-09-17,5603b97bb9a3e4ea60851c22eaa3635606d30d0548de410df2a270a97d5c6e1a,asheville-north-carolina.jpg
29180,lafayette-louisiana,ok,"Lafayette,_Louisiana",File:Downtown_Lafayette_LA_2021.jpg,https://commons.wikimedia.org/wiki/File:Downtown_Lafayette_LA_2021.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/Downtown_Lafayette_LA_2021.jpg/1920px-Downtown_Lafayette_LA_2021.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,TheLionHasSeen,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2026-09-17,3924987cefd72b0006c5d9f65c8aa671fb80efe0da3daf439d609b0cf8be53c1,lafayette-louisiana.jpg
33660,mobile-alabama,ok,"Mobile,_Alabama","File:Mobile,_Alabama_skyline.jpg","https://commons.wikimedia.org/wiki/File:Mobile,_Alabama_skyline.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/Mobile%2C_Alabama_skyline.jpg/1920px-Mobile%2C_Alabama_skyline.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Quintin Soloviev,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,2026-09-17,b85e8b87060b258efbc7c664036991b2deb563b4b976e816600a5cb1884d942f,mobile-alabama.jpg
