cbsa,year,agencies,agencies_full_year,covered_pop,coverage,violent_per_100k,property_per_100k,agency_pop_over_census,zero_pop_offense_share
20220,2025,5,5,99036.0,0.9857499161150759,276.66707056020033,1024.8798416737347,0.9857499161150759,0.0
20260,2021,23,18,269836.0,0.9581339107453141,240.88705732370772,2461.4951303754874,0.9798967694408107,0.02278209595282766
20260,2022,23,22,276950.0,0.9833943083239995,219.53421195161582,1943.6721429860984,0.9833943083239995,0.020117762512266928
20260,2023,23,22,274461.0,0.9745563648922666,193.10576001690586,1729.2074283778022,0.9875309913685832,0.014752567693744164
20260,2024,23,22,284146.0,1.0,167.51951461572574,1670.268101609736,1.0089458715762094,0.009108159392789373
20260,2025,23,21,282201.0,1.0,182.13968058228,1629.3351192944037,1.0039143867056728,0.01217391304347826
20500,2021,22,20,1352976.0,1.0,397.12456096782205,2043.938695143151,2.2523397799181795,0.01576469185838598
20500,2022,22,21,1344434.0,1.0,398.30887942435254,2147.372053964717,2.2381196559839327,0.020659856353907345
20500,2023,22,19,1346663.0,1.0,399.58029588694427,2400.377822810904,2.3026279447280267,0.02072511946810721
20500,2024,22,19,1396194.0,1.0,367.3558259095799,2420.2940279072964,2.324286082445721,0.016401314126863787
20500,2025,22,19,1433479.0,1.0,303.038970225584,2090.4387158793397,2.386355541692781,0.021670943826632448
20580,2021,2,2,58203.0,1.0,233.6649313609264,2163.11873958387,1.0188411669318849,0.0
20580,2022,2,2,58619.0,1.0,266.1253177297463,2135.8262679336053,1.026123230149308,0.0
20580,2023,2,2,57932.0,1.0,252.0196091969896,1876.3377753227921,1.0140973228647656,0.0
20580,2024,2,2,58353.0,1.0,243.3465288845475,1586.8935615992323,1.021466910880475,0.0
20580,2025,2,2,58824.0,1.0,200.59839521283828,1246.0900312797498,1.0297117468790475,0.0
20740,2021,12,9,168079.0,0.9622479786331515,143.97991420700978,1613.5269724355808,0.9862756963511492,0.010385259631490788
20740,2022,12,11,172919.0,0.9899568549150455,133.01025335561738,1383.8849403477927,0.9980691436942694,0.02381838481577968
20740,2023,12,10,172157.0,0.9855944243929787,134.1798474648141,1244.7939961779073,1.0016243528205206,0.015346329323931979
20740,2024,12,11,175699.0,1.0,145.70373195066563,1157.0925275613406,1.0138815230931517,0.014636246233318984
20740,2025,12,10,168242.0,0.9631811494666119,140.8685108355821,1076.4256249925702,1.0134120751892024,0.020564323290291727
20940,2021,12,0,0.0,0.0,,,0.9946952251477402,0.0
20940,2022,12,10,172004.0,0.9544377549038648,303.4813143880375,1791.2374130834169,1.0011097855339455,0.018256130790190735
20940,2023,12,10,170847.0,0.9480176455899897,269.24675294269144,1202.245283791931,0.9933856782176844,0.02140910860256909
20940,2024,12,12,181815.0,1.0,246.95432170062978,830.5145340043451,1.0088782842715645,0.029717682020802376
20940,2025,12,12,181957.0,1.0,263.2490093813374,664.992278395445,1.009666232000666,0.03098106712564544
21060,2021,9,9,126716.0,0.9973087724983959,143.62827109441588,870.4504561381357,0.9973087724983959,0.1288135593220339
21060,2022,9,9,127611.0,1.0,101.87209566573415,838.4857104795042,1.0043528028606712,0.1137370753323486
21060,2023,9,9,128007.0,1.0,110.93143343723389,828.0797143906192,1.0074694911550408,0.09759759759759759
21060,2024,9,9,129783.0,1.0,101.70823605556967,720.4333387269519,1.0214473659297902,0.0761904761904762
21060,2025,9,9,128452.0,1.0,120.66764238781802,692.8658175816647,1.010971830273714,0.08892763731473409
21140,2021,5,5,208202.0,1.0,405.8558515288037,1315.0690195098991,1.0049038062417346,0.0
21140,2022,5,5,207506.0,1.0,384.0852794617987,1498.751843320193,1.0015445059029084,0.0
21140,2023,5,5,207354.0,1.0,436.45167201983077,1681.1829045979339,1.0008108655990269,0.0
21140,2024,5,5,207629.0,1.0,165.68013138819722,1007.5663804189203,1.002138175359339,0.0
21140,2025,5,5,208284.0,1.0,158.9176316951854,774.9034971481248,1.0052995858793548,0.0
21300,2021,5,0,0.0,0.0,,,1.0153076293668266,0.0
21300,2022,5,4,76434.0,0.9220791252943612,134.7567836303216,1363.2676557552923,0.9992990598916505,0.0
21300,2023,5,5,80609.0,0.9724451973055599,148.86675185153024,1367.0930045032194,0.9724451973055599,0.0
21300,2024,5,5,82495.0,0.9951973917518163,250.92429844232987,1687.3749924237832,0.9951973917518163,0.0
21300,2025,5,5,81264.0,0.9803469403396521,274.4142547745619,1724.0106320141763,0.9803469403396521,0.0
21340,2021,12,12,841776.0,0.9619884147704486,259.45144551519644,1195.2110775313147,0.9619884147704486,0.01257963067494557
21340,2022,12,11,877503.0,1.0,296.0673638722603,1252.9871692746349,1.0038746165369121,0.0184850891761138
21340,2023,12,12,874990.0,0.9999456423561551,295.66052183453525,1446.6451045154802,0.9999456423561551,0.013524006729649282
21340,2024,12,10,872810.0,0.9974543207406665,298.3467192172409,1348.288860118468,1.0102789130200305,0.010874053682037164
21340,2025,12,10,866867.0,0.9906626123182587,278.5894491311816,1214.6038550319715,1.0035054895269107,0.011682064594945408
21420,2021,7,7,60604.0,0.9751707747151346,326.71110817767806,2376.0807867467497,0.9751707747151346,0.0
21420,2022,7,7,61352.0,0.9872067416395441,373.25596557569435,2583.4528621723825,0.9872067416395441,0.0
21420,2023,7,7,61624.0,0.991583456884784,389.45865247306244,2529.8584966896015,0.991583456884784,0.0
21420,2024,7,7,61966.0,0.9970865326710783,466.38479165994255,2181.841655101184,0.9970865326710783,0.0
21420,2025,7,7,61743.0,0.9934982698045765,485.8850395996307,1883.6143368479018,0.9934982698045765,0.0
21500,2021,24,1,93343.0,0.34659799786121676,111.41703180741995,1361.6446868002956,1.0056031665874525,0.0
21500,2022,24,3,184097.0,0.6835826105038023,375.3456058490904,1874.0120697241127,0.9961680133079848,0.0004827419744146754
21500,2023,24,11,195759.0,0.7268855453897338,326.93260590828515,1660.2046393780108,0.988715690351711,0.011938023876047752
21500,2024,24,21,269194.0,0.9995618464828897,218.80131057898762,1293.8624189246416,0.9995618464828897,0.014759254778611178
21500,2025,24,20,263328.0,0.9777804182509505,187.9784907036092,1323.8242799854174,0.9883258079847909,0.012893627572526656
21660,2021,11,7,268203.0,0.6983762023549753,355.3278673243774,3318.009119957644,0.9966930355850202,0.012132758447809085
21660,2022,11,8,377888.0,0.9839859597227357,288.9745109662122,2565.3103565077486,0.9958337456189231,0.009731913330885054
21660,2023,11,7,373034.0,0.9713465854941438,312.3039722920699,2478.862516553451,0.9932610835386082,0.007719432002287239
21660,2024,11,7,375816.0,0.9785906602992412,277.79551695510565,2441.354279753922,1.0006718085189485,0.0076713925033987185
21660,2025,11,9,372619.0,0.970265963264052,283.3993972395396,2060.818154737144,0.993063186455507,0.053116531165311655
21780,2021,8,4,208078.0,0.7695903763837888,512.3078845432963,2379.876776977864,1.007641229406164,0.0
21780,2022,8,6,269652.0,0.9973259266844232,469.8648628602792,2096.4057377657127,0.9993527412744246,0.0
21780,2023,8,6,269947.0,0.9984170038815955,644.200528251842,2007.0606452377688,1.000454914171907,0.0
21780,2024,8,6,272031.0,1.0,688.8920748002985,1943.5284949141824,1.0081516316204344,0.0
21780,2025,8,5,265697.0,0.9826980951087743,634.5574093798575,1623.2776433305607,1.0094794170908916,0.0
21820,2021,4,4,32704.0,0.34108617826905785,840.8757338551859,4158.512720156556,0.34108617826905785,0.03197158081705151
21820,2022,4,4,35120.0,0.3662838362527309,811.5034168564921,4276.765375854214,0.3662838362527309,0.036657681940700806
21820,2023,4,4,34400.0,0.358774600429782,587.2093023255813,3927.3255813953488,0.358774600429782,0.026332288401253918
21820,2024,4,4,34166.0,0.3563340987873236,693.6720716501785,3386.4075396593107,0.3563340987873236,0.03194444444444444
21820,2025,4,4,34140.0,0.3560629319381616,826.0105448154658,2970.1230228471,0.3560629319381616,0.029213483146067417
22020,2021,10,10,252741.0,0.9737362979421984,403.5752014908542,3198.5313027961433,0.9737362979421984,0.012045577862181226
22020,2022,10,10,256129.0,0.9867892595805087,423.2242346630019,2859.8870100613362,0.9867892595805087,0.011287477954144622
22020,2023,10,10,264333.0,1.0,389.2817014901658,2709.461172082184,1.018396844374103,0.01384541295449073
22020,2024,10,10,270222.0,1.0,342.6812028628313,2499.426397554603,1.0410854190754042,0.011964492473948282
22020,2025,10,10,272114.0,1.0,289.58451237349055,2200.1808065737155,1.0483747353149802,0.009792458345513008
22140,2021,4,4,122933.0,1.0,672.7241668225781,1538.2362750441298,1.0178959661866358,0.0
22140,2022,4,4,120501.0,0.9977587939890493,667.2143799636518,1447.2908938515034,0.9977587939890493,0.0
22140,2023,4,4,120135.0,0.9947282820547086,711.699338244475,1546.5934157406252,0.9947282820547086,0.0
22140,2024,4,4,121411.0,1.0,653.1533386595943,1502.335043776923,1.0052936733886397,0.0
22140,2025,4,4,120225.0,0.9954734899074154,670.4096485755874,1467.2489082969432,0.9954734899074154,0.0
22180,2021,10,7,388019.0,0.9921449257418457,867.2255740053967,2593.687422523124,0.9921449257418457,0.002747660775285905
22180,2022,10,8,392573.0,1.0,894.1012244856371,2909.267830441727,1.003789273033675,0.0038695043031556475
22180,2023,10,8,392720.0,1.0,791.1489101650031,2690.4664901201877,1.0041651445865734,0.0030623405030987968
22180,2024,10,7,377382.0,0.9649466556181764,677.5627878383176,2638.440625149053,1.0143750432989747,0.003106827053294033
22180,2025,10,7,375272.0,0.9595514925119488,615.5535185145708,2366.0171822038415,1.0093659795430032,0.004448794376723908
22220,2021,36,26,533260.0,0.9226373710860247,401.1176536773807,2219.5551888384653,0.9643728447111551,0.012995268027403065
22220,2022,36,29,569526.0,0.9853841867103088,398.40147772006895,1901.7568995972088,0.9916595603459256,0.016590346070114857
22220,2023,36,31,587711.0,1.0,360.04090445814353,1625.2886197467803,1.0229118553501015,0.015192437542201216
22220,2024,36,34,600783.0,1.0,347.380002430162,1235.5542683464746,1.0464267721082123,0.013485477178423237
22220,2025,36,34,617692.0,1.0,313.5867066434404,979.6144356734425,1.0757239603552207,0.017345306925821133
22380,2021,8,6,134371.0,0.9281047105953861,366.89464244517046,1664.7937426974572,1.0083920430998756,0.060240963855421686
22380,2022,8,7,151936.0,1.0,396.2194608256107,1872.4989469250208,1.0494267163972923,0.0584539743239552
22380,2023,8,7,140583.0,0.9710111893907999,342.857955798354,1715.7124261112651,1.0389832849841139,0.044884488448844885
22380,2024,8,8,152818.0,1.0,360.5596199400594,1698.7527647266684,1.0555187180549799,0.06700266824785057
22380,2025,8,7,141443.0,0.976951236358613,398.04019993919815,1520.0469447056412,1.0446332366348943,0.06673546611627107
22420,2021,28,28,399657.0,0.9909072361595898,566.485761540521,1310.8740745189,0.9909072361595898,0.029993535875888818
22420,2022,28,28,403178.0,0.9996371830353306,591.3021047775425,1370.8585289871967,0.9996371830353306,0.04893003125751383
22420,2023,28,28,401320.0,0.9950304686657974,637.645768962424,1562.095086215489,0.9950304686657974,0.03275994302618604
22420,2024,28,27,404586.0,1.0,554.3938742319309,1390.062928524467,1.0042934852882817,0.03127693633788942
22420,2025,28,26,360043.0,0.8926885154735366,566.0435003596792,1252.3504137005857,0.9932750575927998,0.04087313214181072
22500,2021,29,13,198086.0,0.999373029859035,943.0247468271357,3585.311430388821,1.010845694610201,0.0
22500,2022,29,19,198107.0,0.9994789779504046,933.3340063702948,3721.2213601740473,1.0092262023564085,0.0020562770562770564
22500,2023,29,14,193841.0,0.9779563799607505,930.1437776321831,3354.8114176051504,1.0055836060721772,0.0018026679485638746
22500,2024,29,18,198966.0,1.0,819.7380456962496,2964.3255631615452,1.010916326671114,0.00013280212483399734
22500,2025,29,16,196822.0,0.9929959637880263,797.6750566501713,2930.05863165703,1.0123188775949592,0.0001362769146906514
22520,2021,15,12,141951.0,0.9210690306776935,307.1482412945312,2023.9378377045603,0.9847225955764838,0.01105797967722654
22520,2022,15,14,151757.0,0.9846966410138339,314.9772333401425,1506.3555552626897,0.9894917464633962,0.013913663931501962
22520,2023,15,14,154923.0,1.0,286.5939853991983,1485.8994468219696,1.0094702710631287,0.01223021582733813
22520,2024,15,15,157156.0,1.0,306.7016213189442,1331.797704192013,1.0197288119504873,0.010756819054936612
22520,2025,15,10,155171.0,1.0,295.80269509122195,1207.6998923767972,1.0227265639365464,0.0
22540,2021,9,4,93980.0,0.8931479841484229,171.31304532879338,988.5081932326027,0.9545982380907905,0.0
22540,2022,9,5,95429.0,0.9069186952468594,200.14880172693836,1033.2288926846136,0.9593025182796974,0.0
22540,2023,9,5,95269.0,0.9053981198322633,241.421658671761,954.1403814462207,0.9550734179078518,0.0
22540,2024,9,4,94559.0,0.8986505664299929,227.37127084677292,1159.0647109212237,0.9608325972906347,0.0
22540,2025,9,4,94004.0,0.8933760704606124,238.2877324369176,974.4266201438237,0.9566700220931778,0.0
22660,2021,9,8,396443.0,1.0,256.783446800675,1734.9278458693936,1.0789707887553175,0.042444821731748725
22660,2022,9,8,408884.0,1.0,268.5358194500152,2118.4492423278975,1.1128305758694925,0.05021409108602569
22660,2023,9,8,417365.0,1.0,265.9542606591353,1975.2494818683888,1.1359127119128425,0.038346869538398276
22660,2024,9,9,425979.0,1.0,234.0490963169546,1675.434704527688,1.1593568246209451,0.05231271117324945
22660,2025,9,9,429349.0,1.0,197.97414224791487,1352.5127576866373,1.1685287145473795,0.05143915645483044
22900,2021,32,21,229832.0,1.0,623.4989035469385,3115.754116049984,1.020604596379345,0.0
22900,2022,32,24,229607.0,1.0,603.2046061313462,2957.226913813603,1.0137999550638777,0.002318769831584086
22900,2023,32,27,232226.0,1.0,590.8037859671182,2494.552720194982,1.0208096080087214,0.005551700208188758
22900,2024,32,29,234126.0,1.0,523.2225382913474,2132.185233592168,1.0269774046882543,0.002566982191561046
22900,2025,32,30,235395.0,1.0,474.52154888591514,1972.8541387879945,1.0347722085541136,0.0027696036004846805
23060,2021,12,6,421916.0,0.9272650691911687,197.9066923273827,1724.513884280283,0.9859097783425096,0.0
23060,2022,12,5,321424.0,0.7064089714533277,238.625616008761,2131.4525362138484,0.9978325615513998,0.0
23060,2023,12,7,431036.0,0.9473085314704457,203.46328380924098,1714.9379634183688,1.0049686494922783,0.014421930870083432
23060,2024,12,7,436443.0,0.959191755214311,233.24924446033046,1625.8709613855647,1.0173991125023212,0.009642377639448309
23060,2025,12,8,438780.0,0.9643278924233757,208.53274989744293,1380.8742422170562,1.026552733159469,0.005277421195264584
23420,2021,33,3,672605.0,0.5714303919527974,853.5470298317734,2866.9129726957126,0.9824332762700129,0.0
23420,2022,33,31,1181784.0,1.0,679.0581019881806,2533.2040372860015,1.004017654230261,0.01896836882365102
23420,2023,33,31,1185257.0,1.0,626.2776764870404,2241.707916510934,1.0069682385275114,0.0197531576215468
23420,2024,33,33,1204289.0,1.0,600.6033435495965,2264.4066332915104,1.0231374064933245,0.02354605914815339
23420,2025,33,33,1193776.0,1.0,571.2126898178553,1800.2539839969977,1.014205793272192,0.02325420921887938
23460,2021,9,8,97390.0,0.941844336449229,338.8438238012116,1941.6777903275488,0.9485365664607586,0.0
23460,2022,9,9,96785.0,0.9359934706154496,251.07196363072794,2112.930722735961,0.9359934706154496,0.0
23460,2023,9,8,86399.0,0.8355519953267988,339.1242954200859,2164.3769025104457,0.9359354454997426,0.0004621072088724584
23460,2024,9,7,86010.0,0.8317900336584679,279.0373212417161,1488.1990466224856,0.9404323919670277,0.0
23460,2025,9,8,96106.0,0.9294269616879516,217.46821218238196,1319.3765217572263,0.9370572644034094,0.0
23540,2021,30,3,154015.0,0.44555546618450365,140.2460799272798,520.7285004707334,0.957645556702854,0.01452081316553727
23540,2022,30,12,307299.0,0.8889961964940544,450.70110869218576,1614.7140081809573,1.0059112931429557,0.03305911029859841
23540,2023,30,11,309060.0,0.8940906559684622,473.37086649841456,1893.8070277615998,1.0198465636075906,0.043159822129217894
23540,2024,30,11,317661.0,0.9189727944916769,466.53507984927325,1770.1260148397191,1.0481279013826106,0.056190223166843786
23540,2025,30,14,320622.0,0.9275387766062262,397.97643330775804,1380.441766316722,1.0381530596632704,0.0360101437024514
23580,2021,6,4,201577.0,0.9457270871941637,242.5871999285633,1290.821869558531,0.9660981960637125,0.0
23580,2022,6,4,202339.0,0.9493021182762907,273.7979331715586,1394.6891108486252,0.9772126955828192,0.0
23580,2023,6,5,213984.0,1.0,242.54149842978913,1375.336473755047,1.003936287503812,0.0
23580,2024,6,5,219235.0,1.0,252.24074623121308,1154.9250803931855,1.0285720988059772,0.0
23580,2025,6,4,215012.0,1.0,235.33570219336596,947.8540732610273,1.0432381711980108,0.0
23900,2021,22,4,54429.0,0.5079486239726129,99.21181722978558,505.24536552205626,0.9633843061845119,0.0
23900,2022,22,6,53293.0,0.49734711307156954,112.58514251402624,628.6003790366465,0.9677518300416319,0.005037783375314861
23900,2023,22,19,105386.0,0.9834954470223186,81.60476723663484,459.26403886664264,0.9904853516568973,0.01384083044982699
23900,2024,22,17,105436.0,0.9839620628190194,95.79270837285178,478.01509920710197,1.0056783619974772,0.0
23900,2025,22,18,98753.0,0.9215941954319836,78.98494222960315,406.0636132573188,1.0038958896540797,0.0
24020,2021,9,2,62992.0,0.5002700212840306,44.4500889001778,992.1894843789688,0.9841243368594936,0.0
24020,2022,9,8,122152.0,0.9701070554973157,86.77713013294911,682.7559106686751,0.9861733218971378,0.0
24020,2023,9,8,124905.0,0.9919708377013247,84.06388855530203,750.1701292982667,1.0078385590393595,0.0
24020,2024,9,7,123534.0,0.9810826265129133,81.75886800395033,669.4513251412567,1.0166380761777694,0.0
24020,2025,9,7,121449.0,0.964523968359859,90.57299771920724,593.6648305049856,1.0001667778519012,0.0
24140,2021,8,3,119408.0,1.0,454.7434007771673,2242.730805306177,1.0292487788445344,0.0
24140,2022,8,3,114043.0,0.9604429846723934,508.58009698096333,2509.579719930202,0.9854977261243052,0.0
24140,2023,8,3,114403.0,0.9634748189321206,611.8720662919678,2975.4464480826555,0.9886137780023581,0.0
24140,2024,8,3,117011.0,0.9854387737914772,562.3402927929852,2747.604926032595,1.0109314468586827,0.0
24140,2025,8,3,117887.0,0.9928162371568132,512.3550518717076,2175.8124305478977,1.0185278760316658,0.0
24220,2021,9,7,98603.0,0.9320768671121669,255.57031733314403,1748.4255042950012,0.9320768671121669,0.047710843373493975
24220,2022,9,7,100206.0,0.9472297449960122,263.457278007305,2093.6870047701736,0.9602651901624644,0.03866503866503866
24220,2023,9,8,101134.0,0.9560019662537842,223.46589673106968,1738.2878161646922,0.9560019662537842,0.03266699171136031
24220,2024,9,8,102003.0,0.9642164708583142,282.3446369224435,1556.8169563640286,0.9642164708583142,0.033487892838742914
24220,2025,9,8,103008.0,0.9737165596126901,234.9332090711401,1329.022988505747,0.9737165596126901,0.03763440860215054
24260,2021,8,5,69570.0,0.905755073103988,283.16803219778643,1722.006612045422,0.9607096823259504,0.0014316392269148174
24260,2022,8,5,68974.0,0.8979955499823841,320.4105894974918,2155.8848261663816,0.9522210764949341,0.0017533606078316774
24260,2023,8,5,69793.0,0.908658384607541,322.38190076368693,1717.9373289584917,0.9623110604198385,0.002102312543798178
24260,2024,8,4,67455.0,0.8782191814895717,305.3887777036543,1500.2594322140687,0.9732082430587351,0.001639344262295082
24260,2025,8,6,74988.0,0.9762938252396413,289.37963407478526,1313.5435002933802,0.9762938252396413,0.0016611295681063123
24300,2021,5,4,153180.0,0.9672891075168136,417.8091134612874,2813.030421726074,0.9707685193084429,0.0
24300,2022,5,4,157873.0,0.9969240976041384,332.5457804691112,2147.2956110291184,0.9999867377474054,0.0
24300,2023,5,4,159373.0,1.0,321.2589334454393,2120.183468969022,1.0094083028891674,0.0
24300,2024,5,4,161750.0,1.0,345.59505409582687,2059.9690880989183,1.0243931380643692,0.0
24300,2025,5,4,162413.0,1.0,323.24998614642914,1654.4242148103908,1.0285924281577148,0.0
24340,2021,42,39,1131426.0,0.973415861166724,366.52861079734777,1341.669715916021,0.9768710037022902,0.052830188679245285
24340,2022,42,32,1072922.0,0.9230822807631466,385.3961424968451,1535.8991613556252,0.9741841485881036,0.05639476334340383
24340,2023,42,32,1078851.0,0.9281832618620938,361.7737759894555,1567.5009802095005,0.9782811079392905,0.04395755821964999
24340,2024,42,35,1138498.0,0.9795002157512669,335.441959494,1269.0404374886912,0.9922341710971125,0.04625907168589777
24340,2025,42,34,1098123.0,0.9447638163803788,365.07750042572644,1191.4876566650548,0.9937217063172306,0.05270450011084017
24420,2021,4,3,87792.0,0.9959051724937923,271.09531620193184,1784.9006743211226,0.9959051724937923,0.030612244897959183
24420,2022,4,3,88357.0,1.0,365.5624342157384,2253.3585341285916,1.0023144856710635,0.019491525423728815
24420,2023,4,3,87380.0,0.9912314786370918,290.6843671320668,1840.2380407415885,0.9912314786370918,0.028183716075156576
24420,2024,4,3,88564.0,1.0,285.66912063592434,1544.6456799602547,1.0046626765165416,0.02817745803357314
24420,2025,4,3,88157.0,1.0,249.554771600667,1213.7436618759714,1.0000457022454807,0.03153153153153153
24500,2021,3,2,82362.0,0.959795031492129,517.2288191156116,3803.938709599087,0.959795031492129,0.0
24500,2022,3,2,84694.0,0.9869706951894608,420.3367416818192,3450.0673011075164,0.9869706951894608,0.0
24500,2023,3,3,84448.0,0.9841039656570664,511.5574081091322,3603.400909435392,0.9841039656570664,0.0005752085130859936
24500,2024,3,3,84214.0,0.9813770765896669,539.1027620110671,2683.6392998788797,0.9813770765896669,0.0007363770250368188
24500,2025,3,3,84133.0,0.9804331534509517,564.5822685509847,2784.876326768331,0.9804331534509517,0.0010634526763559022
24540,2021,22,18,274794.0,0.7828911193479183,329.33761290275623,1901.7882486517174,0.8043413229097519,0.01573286241772355
24540,2022,22,17,268006.0,0.7635520329117746,400.3641709513966,2388.37936464109,0.8110450457123809,0.015283267457180501
24540,2023,22,20,291518.0,0.8305379787406801,441.4821726274192,2115.4782895052795,0.8328086404804572,0.018694049499736704
24540,2024,22,21,298870.0,0.8514839073615594,395.1550841502995,1881.0854217552783,0.8530252222940806,0.015627260888438722
24540,2025,22,21,302433.0,0.8616349334328588,362.3943154351542,1667.4767634484333,0.86317624836538,0.018074216250799743
24580,2021,20,14,330068.0,0.9965578643369876,213.59235066713526,1114.315837948544,1.0174178637453042,0.030524220305242204
24580,2022,20,16,332229.0,1.0,208.2900649852963,1108.8736985633402,1.0281875290933233,0.0418217648346836
24580,2023,20,15,333895.0,1.0,194.37248236721123,1008.7003399272227,1.0344162421891923,0.03853518429870752
24580,2024,20,15,339832.0,1.0,214.22349866993102,879.2579862991125,1.044754154763237,0.03605706874189364
24580,2025,20,14,338151.0,1.0,179.5056054839406,749.9608163217025,1.0493494535184054,0.03677597303095311
24660,2021,22,16,655727.0,0.8340464967322702,506.76577295124343,2375.8362855273613,0.834340315258494,0.008289611752360966
24660,2022,22,16,669391.0,0.8514263077379932,491.64090942364027,2487.1861139453626,0.8517290298559207,0.01071641198650526
24660,2023,22,17,672654.0,0.8555766534136133,499.3652011286635,2415.9523321053616,0.8558793755315409,0.013283687229546141
24660,2024,22,15,675609.0,0.8593352410542685,535.8128740144077,2128.450035449498,0.8670877255448922,0.020301529418167964
24660,2025,22,15,682828.0,0.8685173879841803,411.67028885751614,1894.9135067689083,0.8728381738438437,0.01777362020579981
24780,2021,6,6,177430.0,1.0,393.95818069097675,1690.8076424505439,1.0011058826184591,0.021687384289870406
24780,2022,6,6,170890.0,0.9642055136147691,445.3157001579964,1936.9184855755166,0.9642055136147691,0.02724014336917563
24780,2023,6,6,172917.0,0.9756423711026101,448.77021923813163,2188.9114430622785,0.9756423711026101,0.036747624076029564
24780,2024,6,6,175607.0,0.990820045815137,396.3395536624394,2000.489729908261,0.990820045815137,0.03308063404548587
24780,2025,6,5,180150.0,1.0,358.03497085761865,1733.000277546489,1.0164528250787095,0.0
24860,2021,55,30,928880.0,0.9611549064522317,457.324950477995,2568.6848677977778,0.9611549064522317,0.006608941509100547
24860,2022,55,36,959630.0,0.9929733473416966,418.59883496764377,2278.3781249023064,0.9940049891487469,0.008618708342909676
24860,2023,55,34,979260.0,1.0,392.03071707207476,2192.676102363009,1.0143232624920162,0.008772273350303506
24860,2024,55,35,1003268.0,1.0,370.5889154243931,2026.0787745647224,1.0391830362276062,0.008698878627968337
24860,2025,55,41,1023955.0,1.0,315.5412103070936,1526.6295882143258,1.0595333866982763,0.008775617446137677
25060,2021,22,14,333836.0,0.7915987517210038,243.23320432787358,3178.8063600091064,0.9948502842175517,0.0
25060,2022,22,12,271114.0,0.6428710623602255,246.7596656756936,2678.5780151522977,0.9944495479607045,0.0
25060,2023,22,13,318302.0,0.7547642131774253,245.05029814452942,2583.395643131366,1.0054733518546852,0.0
25060,2024,22,13,317604.0,0.7531091013000326,284.31631843427664,2645.117819674815,1.0077307537275761,0.0
25060,2025,22,17,400613.0,0.9499417400256608,233.39232626000654,2040.8723631035439,1.0230061558968648,0.00010974539069359087
25180,2021,18,9,274875.0,0.9126173829777603,239.01773533424284,881.4915870850386,0.9804805910107405,0.15938864628820962
25180,2022,18,8,277223.0,0.9204130195952475,242.4041295274923,815.9496145702198,1.0024298898515445,0.15495391705069125
25180,2023,18,13,306981.0,1.0,232.91343763946304,740.4367045517475,1.0192130853802486,0.1384083044982699
25180,2024,18,13,312480.0,1.0,205.13312852022528,807.0916538658474,1.0374704132165185,0.1159865846841811
25180,2025,18,12,296206.0,0.9834388159793014,194.12165857545085,688.7098843372518,1.0469393892101613,0.13553719008264462
25220,2021,9,4,126283.0,0.9239495059099287,893.2318681057625,2275.840770333299,0.9989948412449947,0.0
25220,2022,9,4,127630.0,0.933804830731644,703.5963331505131,2579.330878320144,0.996712093402103,0.0
25220,2023,9,4,131339.0,0.9609417273639693,585.5077318998926,2342.792316067581,1.0182372349206528,0.0
25220,2024,9,5,133935.0,0.979935360056748,645.0890357262851,2221.2267144510397,1.032028836471457,0.0
25220,2025,9,4,134533.0,0.9843106267556239,553.02416507474,2169.7278734585566,1.0420524407815905,0.0
25260,2021,7,0,0.0,0.0,,,0.9005584262414721,0.0
25260,2022,7,7,154435.0,1.0,415.70887428367917,1313.1738271764818,1.0063075449445158,0.039568345323741004
25260,2023,7,7,153720.0,1.0,428.0510018214936,1124.7723132969033,1.0016485628832257,0.035555555555555556
25260,2024,7,7,155138.0,1.0,471.1933891116297,1078.3947195400224,1.010888334299882,0.0004158004158004158
25260,2025,7,7,155218.0,1.0,404.592250898736,858.7921503949284,1.0114096190060404,0.0
25420,2021,61,14,342915.0,0.5680927728308138,128.020063280988,712.4214455477304,1.0174711120314766,0.0
25420,2022,61,20,366604.0,0.6073373369227584,130.93146828730727,731.5795790553294,1.0289848829985504,0.018012422360248446
25420,2023,61,37,517404.0,0.857161317042866,221.6836359981755,1043.0920518588957,1.0409708014081591,0.01653140967838894
25420,2024,61,55,636109.0,1.0,184.5595644771572,1003.7587897671625,1.0538148685027957,0.023258818968859025
25420,2025,61,52,639474.0,1.0,163.88469273183898,872.9049187300812,1.065527438393042,0.02111324376199616
25500,2021,11,11,136456.0,0.9970772198515228,167.8196634812687,938.0313067948642,0.9970772198515228,0.06447613143211407
25500,2022,11,10,134971.0,0.986226398550301,177.81597528357943,1028.369057056701,0.9988016601391243,0.08022598870056497
25500,2023,11,11,137224.0,1.0,162.5080160904798,1045.7354398647467,1.0026889577365992,0.08245711123408965
25500,2024,11,9,134617.0,0.9836397381188987,158.96952093717732,923.3603482472496,1.0190857543695564,0.07492063492063492
25500,2025,11,11,140076.0,1.0,134.92675404780263,711.756475056398,1.0235283801952417,0.07919254658385093
25540,2021,34,34,1440983.0,1.0,147.67696773660757,1481.3498840721925,1.2494577977875394,0.0012763784887678694
25540,2022,34,33,1418819.0,1.0,131.65879509648516,1359.2995301021483,1.23023967888526,0.0005669469904563923
25540,2023,34,33,1378393.0,1.0,130.2241087991596,1468.739321804449,1.19518681501847,0.0019471992030068378
