sex_s,cohort,gap,raw_log_mult,smoothed_log_mult,gauged_log_mult
male,20-21,-36,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-35,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-34,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-33,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-32,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-31,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-30,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-29,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-28,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-27,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-26,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-25,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-24,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-23,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-22,-9.210340371976182,-0.4654694859606998,-0.4768658661070526
male,20-21,-21,-9.210340371976182,-0.46546948596069376,-0.47686586610704657
male,20-21,-20,-9.210340371976182,-0.46546948596069376,-0.47686586610704657
male,20-21,-19,-9.210340371976182,-0.46546948596069376,-0.47686586610704657
male,20-21,-18,-9.210340371976182,-0.46546948596069376,-0.47686586610704657
male,20-21,-17,-9.210340371976182,-0.46546948596069376,-0.47686586610704657
male,20-21,-16,-9.210340371976182,-0.46546948596069376,-0.47686586610704657
male,20-21,-15,-9.210340371976182,-0.46546948596069376,-0.47686586610704657
male,20-21,-14,-9.210340371976182,-0.46546948596069376,-0.47686586610704657
male,20-21,-13,-9.210340371976182,-0.46546948596069376,-0.47686586610704657
male,20-21,-12,-9.210340371976182,-0.4654694859606936,-0.4768658661070464
male,20-21,-11,-9.210340371976182,-0.4654694859606872,-0.47686586610704
male,20-21,-10,-9.210340371976182,-0.46546948596032117,-0.476865866106674
