cbsa,sex,edu4,est,published,gap,pub_moe,moe,pass_pub_moe,pass_combined_moe
15500,Female,some_college,21323.0,21514,-191.0,1267.9329635276465,926.6592501554982,True,True
15540,Female,some_college,17194.169339441956,18319,-1124.8306605580437,1100.4767148831456,1059.7622440729826,False,True
15940,Female,some_college,45306.0,44771,535.0,1461.751688899315,1716.6858556467168,True,True
15980,Female,some_college,97852.0,97773,79.0,2853.2109981562876,2664.9446786378135,True,True
16020,Female,some_college,8935.914846159303,8827,108.91484615930312,748.506512997716,659.9837838197692,True,True
16180,Female,some_college,8311.529805131326,7905,406.5298051313257,621.6413757143262,377.61172329162736,True,True
16220,Female,some_college,9780.969369592793,10927,-1146.0306304072074,846.8842896169464,545.4812210639373,False,False
16300,Female,some_college,32116.931812607905,34609,-2492.068187392095,1386.9289815992743,1369.671479378342,False,False
16540,Female,some_college,14107.634986002924,15079,-971.365013997076,898.1720325193833,979.2224973914903,False,True
16580,Female,some_college,21363.00286581488,20409,954.0028658148804,1092.1501728242322,1011.4888686886432,True,True
16620,Female,some_college,20308.752820436403,20464,-155.24717956359746,1150.3047422313794,1082.0212802533836,True,True
16700,Female,some_college,91585.0,91150,435.0,2789.867559580562,3004.0617796401925,True,True
16740,Female,some_college,293966.2506086021,295208,-1241.749391397927,4832.165249657755,4888.026782980174,True,True
16820,Female,some_college,18959.759629753342,18182,777.7596297533419,1047.3055905512965,1017.9713609515,True,True
16860,Female,some_college,67890.04184424815,69519,-1628.958155751854,2125.2933915109224,2011.6047713875403,True,True
16940,Female,some_college,12372.0,12979,-607.0,847.5340701116386,973.4646620435177,True,True
16980,Female,some_college,872839.0199909767,868460,4379.019990976667,8304.169735741196,8766.31022364214,True,True
17020,Female,some_college,25004.0,25240,-236.0,1126.1340950348674,1307.4357135352775,True,True
17140,Female,some_college,219788.86747283442,221160,-1371.1325271655805,3898.1032567134494,4583.302454812574,True,True
17300,Female,some_college,37358.48386833702,37674,-315.51613166298193,1707.1209681800526,1677.579754942266,True,True
17410,Female,some_college,243732.0,242323,1409.0,3591.955177894067,4474.242300989353,True,True
17420,Female,some_college,15922.0,16072,-150.0,1079.1422519760774,768.0248503962943,True,True
17660,Female,some_college,26073.29401249432,26079,-5.705987505680241,1302.9831157770234,1246.3092544779522,True,True
17780,Female,some_college,21659.90099281598,21422,237.9009928159794,1201.0507899335482,1120.1675268937606,True,True
17820,Female,some_college,88646.0,88903,-257.0,2425.4702636808393,2267.2788003987293,True,True
17860,Female,some_college,17987.490196377184,17349,638.4901963771845,1006.922042662688,1055.667409354257,True,True
17900,Female,some_college,97538.98628625539,97162,376.9862862553855,2617.8863611700185,2421.3811324485105,True,True
17980,Female,some_college,37080.1639410321,39179,-2098.8360589678996,1722.5925229142265,1220.7038167402118,False,True
18020,Female,some_college,8129.766313771057,7379,750.766313771057,631.271732299174,570.0041952500077,False,True
18140,Female,some_college,196386.71286606687,197550,-1163.2871339331323,3463.766302740414,3944.0075213256364,True,True
18580,Female,some_college,51282.536601488595,51473,-190.4633985114051,1936.634193646286,1758.0788098931885,True,True
18700,Female,some_college,9724.357249757071,8740,984.3572497570713,645.6198571915211,661.9471606250842,False,False
18880,Female,some_college,35202.98016424619,35544,-341.0198357538102,1478.4444527948963,1248.981013372588,True,True
19100,Female,some_college,742300.9452357057,738845,3455.9452357057016,8025.741959470165,7682.048571563244,True,True
19140,Female,some_college,13211.987736693403,12721,490.98773669340335,1002.0394203822523,809.3167247812355,True,True
19300,Female,some_college,32209.0,30887,1322.0,1536.6801879376203,1772.4948280590977,True,True
19340,Female,some_college,47745.92630206585,47381,364.92630206584727,1364.7021653093395,2031.075461063164,True,True
19430,Female,some_college,98189.0,99533,-1344.0,2523.6043667738413,2671.5420666281398,True,True
19460,Female,some_college,17940.0,18099,-159.0,1172.4866736982558,1029.3263982630824,True,True
19500,Female,some_college,11466.344994020019,11822,-355.65500597998107,680.968428049348,744.6479321924733,True,True
19660,Female,some_college,97069.0,96942,127.0,2764.614439664236,2335.1791007308198,True,True
19740,Female,some_college,268052.2631721219,268926,-873.7368278781069,4418.517511564258,5036.100319050772,True,True
19780,Female,some_college,77667.81649405451,75705,1962.8164940545103,2241.4711686747164,2721.507821722038,True,True
19820,Female,some_college,505993.56903387513,505765,228.56903387513012,5969.240655225755,6661.257112238917,True,True
20020,Female,some_college,18891.0,19146,-255.0,789.4574086041628,779.4261884384885,True,True
20100,Female,some_college,21294.0,20953,341.0,1182.0156513346176,1451.590634403343,True,True
20220,Female,some_college,10274.001467806404,9810,464.0014678064035,637.2676046999408,489.3288669313041,True,True
20260,Female,some_college,36706.074062700834,35924,782.0740627008345,1107.876346890753,1189.2629965636768,True,True
20500,Female,some_college,47845.869756709384,47296,549.8697567093841,2039.8563674925742,1861.5612382328447,True,True
20580,Female,some_college,4887.014166627947,4163,724.0141666279469,628.9570732569911,392.4991381806768,False,True
20740,Female,some_college,20417.64214046747,20076,341.6421404674693,1016.120563712791,1251.8460289235804,True,True
20940,Female,some_college,16737.0,17053,-316.0,1054.4045713102728,876.7961877804044,True,True
21060,Female,some_college,15726.22955129088,15908,-181.7704487091196,988.4027519184677,1191.8399728560667,True,True
21140,Female,some_college,18428.0,17778,650.0,1128.1777342245325,1007.657368390913,True,True
21300,Female,some_college,9233.116373659039,9301,-67.8836263409612,692.769803037055,481.70417492774084,True,True
21340,Female,some_college,79511.06567482036,79862,-350.9343251796381,2559.481197430448,2955.4332817349973,True,True
21420,Female,some_college,6691.936802703471,5935,756.9368027034707,598.0986540697112,463.7260188142901,False,False
21500,Female,some_college,24623.0,23982,641.0,1068.0964375935348,1319.3484044117195,True,True
21660,Female,some_college,51361.0,50935,426.0,1719.1724753496958,1704.666401839008,True,True
21780,Female,some_college,30605.68751996444,31153,-547.3124800355617,1266.839768873712,1271.710217726923,True,True
21820,Female,some_college,9719.30186874158,9102,617.3018687415806,755.0112581942074,819.5805129270758,True,True
22020,Female,some_college,29103.014130721618,27721,1382.0141307216181,1352.034762866695,1470.9249324614204,False,True
22140,Female,some_college,16373.343193330376,16692,-318.6568066696236,961.5503106962215,923.5173563718125,True,True
22180,Female,some_college,49335.70132398399,49022,313.7013239839871,1360.2246138046467,1402.4265846336007,True,True
22220,Female,some_college,49148.55529185383,48691,457.55529185383057,1945.273759654409,2166.501381272707,True,True
22380,Female,some_college,13446.0,13404,42.0,834.867055284852,771.3429382025871,True,True
22420,Female,some_college,57345.252393410556,56670,675.2523934105557,1931.3679090219969,1826.9954812366016,True,True
22500,Female,some_college,23577.20003504363,24548,-970.7999649563717,1428.0045518134737,1312.7918773026422,True,True
22520,Female,some_college,16406.66659068469,17515,-1108.3334093153098,1105.132118798472,906.8372008879709,False,True
22540,Female,some_college,11750.467295319331,12147,-396.53270468066876,747.4891303557531,762.5583991815387,True,True
22660,Female,some_college,36069.0,34945,1124.0,1552.174603580409,1485.3585319464962,True,True
22900,Female,some_college,26050.609586139864,25941,109.6095861398644,1188.3442262240349,1198.9276847299354,True,True
23060,Female,some_college,49393.82561190645,49387,6.82561190645356,1625.2353675698791,1473.6241468739968,True,True
23420,Female,some_college,123019.0,123262,-243.0,2763.8512984601757,3062.1294124679403,True,True
23460,Female,some_college,12993.231747317195,13362,-368.7682526828048,837.7714485466785,834.5847947910762,True,True
23540,Female,some_college,32657.68594382317,32313,344.6859438231695,1518.7534362101046,1554.5190816273214,True,True
23580,Female,some_college,19509.0,20146,-637.0,1138.4063422170486,1046.557674869737,True,True
23900,Female,some_college,10287.365013997078,10173,114.36501399707777,708.947106630671,662.6344747294764,True,True
24020,Female,some_college,14781.0,14951,-170.0,792.3799593629309,813.0889885453806,True,True
24140,Female,some_college,15139.0,15516,-377.0,869.8655068457422,819.2703639908806,True,True
24220,Female,some_college,11672.302889673254,11443,229.30288967325396,684.7868281443504,524.1723330523465,True,True
24260,Female,some_college,8742.37397708802,8547,195.37397708802018,633.2819277383494,548.4798749804022,True,True
24300,Female,some_college,19997.948828852415,20519,-521.0511711475847,1086.9250204130917,1062.18616121777,True,True
24340,Female,some_college,121264.68164460405,120926,338.6816446040466,2838.7969282778927,3002.4944338179876,True,True
24420,Female,some_college,14329.911742176682,14154,175.9117421766823,970.4828695036301,723.5520731892348,True,True
24500,Female,some_college,9926.491189421702,10033,-106.50881057829793,599.8783209951831,611.9831903116126,True,True
24540,Female,some_college,35185.0,36354,-1169.0,1642.1163174391759,2036.4133639228924,True,True
24580,Female,some_college,36445.967763904555,36141,304.9677639045549,1277.6427513197889,2012.5021057069803,True,True
24660,Female,some_college,90275.19226397183,88951,1324.192263971825,2432.5840170485376,2772.0879034014483,True,True
24780,Female,some_college,18397.0,18680,-283.0,1122.8419301041442,1044.5978613640036,True,True
24860,Female,some_college,103240.20835815252,100848,2392.208358152522,2656.723546024313,2484.956012398287,True,True
25060,Female,some_college,53018.87757403869,53245,-226.12242596130818,1824.755326064292,1886.455664357218,True,True
25180,Female,some_college,32401.8842289604,33883,-1481.1157710396,1489.5885337904558,1084.298674225033,True,True
25220,Female,some_college,13560.167518927508,13445,115.16751892750835,1161.6694882796914,1034.4523403256367,True,True
25260,Female,some_college,15410.0,15051,359.0,940.4328790509188,942.7779017271248,True,True
25420,Female,some_college,54535.0,54608,-73.0,1943.4703496580544,2257.1705819712097,True,True
25500,Female,some_college,10863.0,10895,-32.0,791.9766410696719,853.5086106412459,True,True
25540,Female,some_college,108856.89642783797,107645,1211.8964278379717,2408.678060679758,2701.5912903945728,True,True
25620,Female,some_college,18359.492375707265,17577,782.4923757072647,1051.685314150578,1040.3771342432724,True,True
25740,Female,some_college,10926.061209681746,10510,416.0612096817458,733.5700375560605,541.9126791625398,True,True
25860,Female,some_college,47576.71797321113,48261,-684.2820267888674,1728.5167051550297,1679.3159127108038,True,True
25940,Female,some_college,26671.19270629569,26655,16.192706295689277,1511.7106204561771,1342.0644425345404,True,True
25980,Female,some_college,9827.997455629835,9955,-127.0025443701652,783.8194945266416,573.0767732263494,True,True
26140,Female,some_college,22277.0,22595,-318.0,1110.889283412168,1183.76559120461,True,True
26300,Female,some_college,13163.817461965253,14508,-1344.1825380347473,986.1830458895549,750.9193487750734,False,False
26380,Female,some_college,17779.64246081528,18169,-389.3575391847189,1200.122493748034,860.8486074307442,True,True
26420,Female,some_college,672553.3300632167,674553,-1999.6699367832625,8030.183372750587,8461.571463894887,True,True
26580,Female,some_college,41199.8222675694,42264,-1064.1777324306022,1612.3696846567166,1407.4782820128378,True,True
26620,Female,some_college,53366.054006132654,52931,435.05400613265374,1997.2183155579162,2085.543375633424,True,True
26820,Female,some_college,19073.702853074068,19366,-292.2971469259319,933.8800779543378,1105.1809967960942,True,True
26900,Female,some_college,199997.59219556453,199556,441.5921955645317,4068.7715590826674,3848.901716076534,True,True
26980,Female,some_college,15752.089689708038,15403,349.08968970803835,856.2528832068245,1328.726651200738,True,True
27060,Female,some_college,6798.0,6672,126.0,604.0504945780609,663.8050952576366,True,True
27100,Female,some_college,20116.0,19923,193.0,1060.753505768423,1067.984309158496,True,True
27140,Female,some_college,73997.77129907798,73288,709.7712990779837,2426.94087278615,1996.1755930124018,True,True
27180,Female,some_college,19683.93987979847,20223,-539.0601202015314,1124.8208746284895,1044.7290788373937,True,True
27260,Female,some_college,188645.84696427215,190082,-1436.1530357278534,4216.037357519499,4010.526866428922,True,True
27340,Female,some_college,23413.459559220668,22574,839.4595592206679,1400.1317795122,1262.6702660086917,True,True
27500,Female,some_college,21759.0,20365,1394.0,1059.1185013963263,1391.7513726210225,False,True
27620,Female,some_college,14531.363889487959,14267,264.36388948795866,835.9252358913445,788.7652309454086,True,True
27740,Female,some_college,22277.669510603326,22598,-320.33048939667424,1182.0338404631232,1276.5293182395062,True,True
27780,Female,some_college,12869.0,12856,13.0,659.450528849587,811.0327970194855,True,True
27860,Female,some_college,14373.0,13797,576.0,984.5267898843585,1085.449607111035,True,True
27900,Female,some_college,23541.90029731433,22818,723.9002973143288,1057.0771022021052,1193.8782865822175,True,True
27980,Female,some_college,20020.072934310636,20070,-49.9270656893641,1019.695052454409,926.8492519021754,True,True
28020,Female,some_college,27001.0,27705,-704.0,1250.1543904654336,1408.7021635356425,True,True
28100,Female,some_college,12861.167594089668,13072,-210.83240591033245,758.0738750280212,731.7908481916983,True,True
28140,Female,some_college,233290.0231617689,233290,0.023161768913269043,3854.4074771616974,4446.5308395628435,True,True
28420,Female,some_college,32543.460559242594,32369,174.46055924259417,1348.466165686036,1376.1187865915094,True,True
28450,Female,some_college,19489.0,20472,-983.0,974.4382997399066,1342.0185340090316,False,True
28660,Female,some_college,61831.5604294869,60856,975.5604294868972,2160.646662460107,1940.6116063819695,True,True
28700,Female,some_college,37541.790624194175,37742,-200.2093758058254,1450.8500956335909,1057.1181980370125,True,True
28740,Female,some_college,18145.151719788657,17559,586.1517197886569,1073.4304821459095,852.6022057390109,True,True
28880,Female,some_college,62850.4381309847,63595,-744.5618690152987,2000.4207057516676,1903.854822237811,True,True
28940,Female,some_college,99593.27546688475,99767,-173.7245331152517,2437.096838453491,2640.3671464090353,True,True
29020,Female,some_college,10080.607126387038,10943,-862.3928736129619,821.3361065970496,642.4770562115895,False,True
29100,Female,some_college,19452.467216506997,19951,-498.5327834930031,954.386190176702,1239.1779691317602,True,True
29180,Female,some_college,37751.01699693789,37717,34.016996937891236,1595.5669838649833,1786.3298196677777,True,True
29200,Female,some_college,16910.73836417323,17340,-429.26163582676963,992.261054360192,1052.4515754868164,True,True
29340,Female,some_college,24402.836108404525,24711,-308.16389159547543,1487.8151766936644,1260.893270677582,True,True
29420,Female,some_college,34529.0,34244,285.0,1507.4969320035116,1203.3869860320287,True,True
29460,Female,some_college,92235.0,93698,-1463.0,2414.143947655152,2590.295190122402,True,True
29540,Female,some_college,42942.0,42702,240.0,1599.3317354445262,2043.0604308448023,True,True
29620,Female,some_college,53666.0,54334,-668.0,1654.5664084587236,1910.310318206835,True,True
29700,Female,some_college,20284.0,20784,-500.0,1271.4912504614415,1244.9729076188767,True,True
29740,Female,some_college,18883.0,20019,-1136.0,1268.572820140807,1253.663770763517,True,True
29820,Female,some_college,262112.0,262506,-394.0,4582.385950572038,4659.985371589164,True,True
29940,Female,some_college,9164.0,8610,554.0,695.7018039361404,932.6798218674777,True,True
30020,Female,some_college,14244.0,13951,293.0,776.1050186669328,977.1723702934913,True,True
30140,Female,some_college,11667.0,11832,-165.0,765.8381029956657,842.2404016112324,True,True
30300,Female,some_college,8007.94462588645,8535,-527.05537411355,591.3332393836829,309.47206039087735,True,True
30340,Female,some_college,13072.0,13240,-168.0,890.8428593191956,1111.5084966353159,True,True
30460,Female,some_college,50596.10726057726,49880,716.107260577257,1680.120233792808,1743.876294804744,True,True
30500,Female,some_college,22744.0,23241,-497.0,1276.2205922175053,1200.338363608362,True,True
30620,Female,some_college,11382.0,11406,-24.0,736.1888344711566,612.1489058738078,True,True
30700,Female,some_college,33498.541049618725,33493,5.541049618725083,1300.100765325519,1571.0642807923618,True,True
30780,Female,some_college,82037.0,83254,-1217.0,2416.6294709781223,2448.155685592217,True,True
30860,Female,some_college,14645.901924671009,14305,340.9019246710086,790.2290807101444,637.9889777048467,True,True
30980,Female,some_college,37554.02342183136,37637,-82.97657816863648,1598.4911635664428,1347.2858456326242,True,True
31020,Female,some_college,16761.170213419162,16758,3.1702134191618825,1016.16386473836,837.5501211148478,True,True
31080,Female,some_college,1172315.0,1173922,-1607.0,8236.27300421738,8587.890779598256,True,True
31140,Female,some_college,150351.7195902776,149752,599.7195902775857,2617.933918188158,3281.9034607363747,True,True
31180,Female,some_college,33130.62895793059,32773,357.6289579305885,1513.053204616414,1399.7575304537897,True,True
31340,Female,some_college,28580.0,28286,294.0,1192.4789306314808,1259.1425207710802,True,True
31420,Female,some_college,26866.401170694746,27274,-407.5988293052542,1414.3825507973436,1409.6681468397107,True,True
31540,Female,some_college,61236.55998321581,60511,725.5599832158114,1885.3318010366238,2075.852306997242,True,True
31700,Female,some_college,43820.220336825594,42722,1098.2203368255941,1555.9312324135665,1818.5623388071906,True,True
31740,Female,some_college,11430.0,11271,159.0,800.0106249294442,843.013630046988,True,True
31860,Female,some_college,10993.0,11132,-139.0,642.6398680443036,873.0433601703297,True,True
31900,Female,some_college,12605.0,12795,-190.0,853.946719649417,924.2523664785772,True,True
32580,Female,some_college,62486.0,62436,50.0,2362.5903157339826,2096.9058322311475,True,True
32780,Female,some_college,29239.0,29090,149.0,1576.7124024374261,1504.4950479209792,True,True
32820,Female,some_college,145660.37809377362,147067,-1406.6219062263845,3889.000128567753,3547.0920439966385,True,True
32900,Female,some_college,25173.0,25935,-762.0,1386.0007215005337,1286.1646341910314,True,True
33100,Female,some_college,600587.9476078356,597455,3132.9476078356383,7591.49030164697,6592.00585149919,True,True
33140,Female,some_college,12354.0,12326,28.0,836.5130004967048,918.5436074841521,True,True
33220,Female,some_college,11201.452549324376,10166,1035.4525493243764,642.9253455884283,569.0683845144462,False,False
33260,Female,some_college,17227.291661095976,17946,-718.7083389040235,1406.115215762919,1234.8433836247068,True,True
33340,Female,some_college,156896.0,155204,1692.0,2994.6129966992394,4238.449792354364,True,True
33460,Female,some_college,373263.8577754267,371113,2150.8577754267026,4492.855884623944,6385.552894749998,True,True
33500,Female,some_college,8467.955471552761,8368,99.95547155276108,651.9363465860758,608.324911883807,True,True
33540,Female,some_college,13612.78105647491,13351,261.78105647491066,859.3986269479374,808.7965999605816,True,True
33660,Female,some_college,48013.0,47759,254.0,1776.9043305704447,1690.030081190495,True,True
33700,Female,some_college,59047.0,60083,-1036.0,1891.3008750592805,2135.204296987761,True,True
33740,Female,some_college,24144.84883138298,24962,-817.1511686170197,1409.6031356378292,1307.5513952012911,True,True
33780,Female,some_college,21178.0,20838,340.0,1046.6312626708607,1307.2950167918298,True,True
33860,Female,some_college,44380.086980507665,44154,226.08698050766543,1807.999170353792,1744.6193615825418,True,True
34060,Female,some_college,11373.963187000496,9262,2111.963187000496,688.2499545949858,690.3807937938069,False,False
34100,Female,some_college,14462.274745456689,15166,-703.7252545433112,1057.5911308251407,969.2814444010296,True,True
34580,Female,some_college,17935.0,18230,-295.0,873.5782735393549,902.6899091603939,True,True
34620,Female,some_college,11908.0,11772,136.0,829.8469738451782,755.3997799418861,True,True
34740,Female,some_college,24056.0,24300,-244.0,1029.4357677873836,988.5395474126212,True,True
34820,Female,some_college,53882.019100010744,54242,-359.9808999892557,2132.8987317732644,1740.2055220979078,True,True
34900,Female,some_college,14861.0,14855,6.0,1276.4094170758847,1382.7114993663718,True,True
34940,Female,some_college,43921.0,43777,144.0,1789.7276329095441,2003.1886776845934,True,True
34980,Female,some_college,196186.45936610262,194763,1423.4593661026156,4201.504254430786,4404.42792611804,True,True
35300,Female,some_college,48975.0,48678,297.0,1862.159230570791,2043.5611282483085,True,True
35380,Female,some_college,107685.0,107456,229.0,2712.6234534118444,3137.2633575651967,True,True
35620,Female,some_college,1486922.561869015,1488354,-1431.4381309850141,10962.240008319468,10752.404885224962,True,True
35660,Female,some_college,19057.0,19055,2.0,945.8472392516669,1100.669487707368,True,True
35840,Female,some_college,110023.0,109959,64.0,2861.0658852951988,2799.028600714228,True,True
35980,Female,some_college,28665.0,29226,-561.0,1320.8940154304585,1252.4301784386028,True,True
36100,Female,some_college,54649.0,54070,579.0,2023.2540621483995,1993.9918916785998,True,True
36220,Female,some_college,15652.0,15698,-46.0,1133.7645258165383,1016.6281667066136,True,True
36260,Female,some_college,73418.67271306743,75976,-2557.3272869325738,2187.170546619536,2430.301431770881,False,True
36420,Female,some_college,149005.789897965,152059,-3053.2101020349946,2915.3816216749397,4076.2561636431537,False,True
36500,Female,some_college,38275.0,38232,43.0,1603.3009698743401,1567.3808698960984,True,True
36540,Female,some_college,104464.00329796608,102320,2144.0032979660755,2074.4555912335168,2300.9397292364088,False,True
36740,Female,some_college,302164.0,301355,809.0,5344.7877413420265,5511.94941820428,True,True
36780,Female,some_college,18913.0,18475,438.0,974.7179079097706,1586.1176241987068,True,True
36980,Female,some_college,12926.237231507774,12933,-6.762768492226314,858.1241168968508,899.9065393199749,True,True
37100,Female,some_college,89783.0,90718,-935.0,2285.2146507494654,2476.518981403383,True,True
37140,Female,some_college,12455.636525540125,13892,-1436.3634744598749,843.409153376936,505.0641662275225,False,False
37340,Female,some_college,86166.0,84215,1951.0,2423.867364358042,2091.53909742951,True,True
37460,Female,some_college,27154.226196796553,26649,505.22619679655327,1333.1354019753583,1105.0286520116042,True,True
37620,Female,some_college,10344.67214455775,10677,-332.32785544225044,722.009002713955,588.6605017402544,True,True
37860,Female,some_college,66047.0,66003,44.0,2377.1819450769854,1927.0036525270264,True,True
37900,Female,some_college,44764.72504930148,43641,1123.7250493014799,1554.680996217552,1408.6294657969477,True,True
37980,Female,some_college,550823.9763987086,549702,1121.976398708648,7012.139830322838,7685.742320098546,True,True
38060,Female,some_college,569665.6173185065,568193,1472.617318506469,6314.591831623007,5876.967169508148,True,True
38240,Female,some_college,13994.153880278944,13411,583.1538802789437,915.2994045666151,889.4792338475324,True,True
38300,Female,some_college,243110.52432165932,242745,365.5243216593226,3561.6673061924243,3661.4602008189,True,True
38340,Female,some_college,13465.0,13548,-83.0,819.1544420925763,915.9229415376602,True,True
38540,Female,some_college,10422.138488414745,10927,-504.86151158525536,711.2341386632113,573.8657514515249,True,True
38860,Female,some_college,57100.0,57380,-280.0,2067.3313715996283,2383.113095378081,True,True
38900,Female,some_college,286143.07148344035,285137,1006.071483440348,4197.114484976553,4275.365547036285,True,True
38940,Female,some_college,70051.0,69681,370.0,2378.8640146086536,2611.273720218497,True,True
39150,Female,some_college,39029.0,38994,35.0,1624.58025348088,1148.6000909705258,True,True
39300,Female,some_college,162782.0,163056,-274.0,3338.5758940003147,3047.7888603896104,True,True
39340,Female,some_college,68818.95206698724,68510,308.9520669872436,1696.0227003197806,1568.5570079870097,True,True
39380,Female,some_college,20807.713079811878,21290,-482.28692018812217,1000.2974557600354,962.5058043955142,True,True
39460,Female,some_college,30772.0,30635,137.0,1580.2158080464833,1228.2223157357344,True,True
39540,Female,some_college,24187.0,24783,-596.0,1293.6757708174023,1734.01747148241,True,True
39580,Female,some_college,133995.7165022753,135849,-1853.2834977247112,3201.3512771953033,3466.6143940752736,True,True
39660,Female,some_college,17798.573313599314,18497,-698.4266864006859,1125.42480868337,998.0391088208492,True,True
39740,Female,some_college,39949.0,38588,1361.0,1508.690823197384,1778.9896593003289,True,True
39820,Female,some_college,29482.0,29276,206.0,1194.1666550360549,1343.322299661831,True,True
39900,Female,some_college,65451.603552775996,64799,652.6035527759959,2024.8222144178485,1770.6869971466992,True,True
40060,Female,some_college,136972.97353940996,137589,-616.0264605900447,3228.2781788439484,2987.268417825858,True,True
40140,Female,some_college,495346.0,494937,409.0,5832.595562869074,5324.655711943614,True,True
40220,Female,some_college,36835.97570069478,36166,669.9757006947766,1635.2837674238683,1462.9364229886842,True,True
40340,Female,some_college,24130.71130985215,24036,94.71130985215132,993.9144832428996,1509.4393498523136,True,True
40380,Female,some_college,111599.61686492615,112398,-798.3831350738474,2447.8694818147474,2483.403211362582,True,True
40420,Female,some_college,40708.0,40690,18.0,1494.9464873365869,1783.7310050446226,True,True
40580,Female,some_college,16685.0,17725,-1040.0,1086.9195002390932,944.3452719271961,True,True
40660,Female,some_college,11183.45287605324,10782,401.4528760532394,942.8658441156939,658.5967628658154,True,True
40900,Female,some_college,292195.0,289555,2640.0,4342.504576854238,4427.829070311574,True,True
40980,Female,some_college,26110.0,26122,-12.0,1095.7066213179512,1184.3473359819322,True,True
41060,Female,some_college,22516.6404599648,22803,-286.35954003519873,957.0109717239401,1239.6822120414854,True,True
41100,Female,some_college,27545.0,26666,879.0,1495.0040133725395,1361.3369915302933,True,True
41140,Female,some_college,12767.147179953432,13218,-450.852820046568,757.4991749170424,686.0092998446114,True,True
41180,Female,some_college,315585.66282603564,314492,1093.6628260356374,4685.6014555230795,4875.851297866607,True,True
41420,Female,some_college,55130.527757415526,54653,477.52775741552614,1728.4458336899077,1928.2016722682401,True,True
41500,Female,some_college,37399.00048425236,35083,2316.000484252363,1510.8408255008203,1512.495079920276,False,False
41540,Female,some_college,13646.30454604183,13060,586.3045460418307,972.1260206372423,800.8256744726522,True,True
41620,Female,some_college,130320.04718262186,131924,-1603.9528173781437,2779.217515776698,3193.5606463739864,True,True
41660,Female,some_college,13804.33129971412,14147,-342.6687002858798,1004.8711360169522,888.8467937551719,True,True
41700,Female,some_college,272451.83626965963,274386,-1934.1637303403695,5343.457588490808,4919.76849463393,True,True
41740,Female,some_college,322075.0,321176,899.0,4748.168594310863,5042.877158461973,True,True
41780,Female,some_college,13164.488103125912,13356,-191.51189687408805,769.0474627745676,584.848509696276,True,True
41860,Female,some_college,379509.0,380565,-1056.0,4726.649341764206,5026.24700031905,True,True
41940,Female,some_college,142185.99951574765,143787,-1601.0004842523485,2899.61480200388,2942.5118200660268,True,True
42020,Female,some_college,33862.0,33931,-69.0,1533.3936220031699,1446.2546340569666,True,True
42100,Female,some_college,26501.0,26760,-259.0,1239.8201482473173,1173.4502316150865,True,True
42140,Female,some_college,16384.666938937422,17142,-757.333061062578,1129.3688502876287,1044.9371216871107,True,True
42200,Female,some_college,41146.0,41250,-104.0,1588.2550173067295,1582.8099047753649,True,True
42220,Female,some_college,59185.0,58836,349.0,1868.130081123903,1809.7569382354222,True,True
42340,Female,some_college,47544.48083301394,46699,845.4808330139422,1879.7457274855021,1767.5988756853226,True,True
42540,Female,some_college,54207.76968512504,57480,-3272.2303148749634,1699.313096518708,1637.1686278682619,False,False
42660,Female,some_college,405095.0,405545,-450.0,5095.8854971437495,5323.290786380404,True,True
42680,Female,some_college,22571.0,22442,129.0,1106.7727860767086,1209.921431102553,True,True
42700,Female,some_college,12325.831025067584,14606,-2280.168974932416,977.900812966223,636.5404232075456,False,False
43100,Female,some_college,12980.0,13640,-660.0,914.4703385020205,1058.2739647469602,True,True
43300,Female,some_college,17324.810257276065,17560,-235.18974272393461,1047.9546745923699,854.4263907249357,True,True
43340,Female,some_college,46360.01574757148,46835,-474.98425242851954,1950.2566497771518,1580.265690289934,True,True
43420,Female,some_college,14758.259028445538,16353,-1594.7409715544618,924.5496200853689,775.247453915868,False,False
43580,Female,some_college,16285.507500817434,15341,944.5075008174335,785.3184067625054,802.0218645996853,False,True
43620,Female,some_college,30637.108589156083,31405,-767.8914108439167,1220.493342874102,1485.6328753589146,True,True
43640,Female,some_college,30256.0,30654,-398.0,1542.4882495500574,1753.840995125057,True,True
43780,Female,some_college,35244.339950724025,34787,457.3399507240247,1353.6550520719818,1324.126289425301,True,True
43900,Female,some_college,42865.9833048647,43557,-691.0166951353021,1688.949081529695,1657.404027858781,True,True
44060,Female,some_college,81706.34150447694,83227,-1520.6584955230646,2275.5775091171913,2204.978195409257,True,True
44100,Female,some_college,23090.619958201016,22883,207.61995820101583,1161.4663146213065,1000.6021315096439,True,True
44140,Female,some_college,48673.0,47692,981.0,1855.132879337758,2059.82122061661,True,True
44180,Female,some_college,55637.95100838414,55714,-76.04899161586218,1879.9731381059678,2048.767537380869,True,True
44220,Female,some_college,16901.0,16982,-81.0,886.2674539889186,884.244728845612,True,True
44300,Female,some_college,9310.0,9933,-623.0,748.071520644918,867.7405405160002,True,True
44420,Female,some_college,13130.94124127481,14006,-875.0587587251903,927.7639786066281,876.0477034956226,True,True
44700,Female,some_college,81570.0,82388,-818.0,2292.1642611296425,2100.75745675548,True,True
44940,Female,some_college,12740.650275666734,12951,-210.34972433326584,1066.6250512715328,828.0294524538671,True,True
45060,Female,some_college,69732.93831662666,69127,605.9383166266634,1745.7700306741435,1717.111798653404,True,True
