cbsa,sex,median,published,pub_moe,gap,gap_pct,pass_pub_moe,pass_within_3pct
31540,Female,44077.74,44139.0,823.0,-61.26000000000204,-0.1387888262081199,True,True
15180,Female,27128.7774,26798.0,1048.0,330.77739999999903,1.234336144488391,True,True
48260,Female,29385.16,29567.0,1411.0,-181.84000000000015,-0.615009977339602,True,True
10740,Male,47226.15,47183.0,1129.0,43.150000000001455,0.09145242990060289,True,True
38900,Male,60915.0,60934.0,539.0,-19.0,-0.03118127810417829,True,True
26140,Female,30550.425,31666.0,1660.0,-1115.5750000000007,-3.5229425882650185,True,False
29740,Female,28106.391,28586.0,1512.0,-479.6090000000004,-1.6777758343244957,True,True
41540,Male,44707.422,43725.0,2905.0,982.4219999999987,2.2468198970840447,True,True
44100,Male,54531.1137,53561.0,1529.0,970.1137000000017,1.8112314930639866,True,True
47220,Male,42453.334,40415.0,2091.0,2038.3340000000026,5.0435085982927195,True,False
39380,Female,38579.5,37173.0,1575.0,1406.5,3.7836601834664947,True,False
16980,Male,59662.05,59844.0,418.0,-181.9499999999971,-0.30404050531381105,True,True
28880,Male,59662.05,60551.0,800.0,-888.9499999999971,-1.4681012700037936,False,True
15260,Male,47226.15,45002.0,3287.0,2224.1500000000015,4.942335896182396,True,False
28700,Male,44149.917,44457.0,1187.0,-307.0829999999987,-0.6907416154936201,True,True
43780,Male,48275.62,48543.0,956.0,-267.3799999999974,-0.55081062151082,True,True
23460,Female,31484.1,31297.0,1814.0,187.09999999999854,0.5978208774003851,True,True
41420,Female,35533.75,36182.0,919.0,-648.25,-1.791636725443591,True,True
48680,Male,40610.0,43408.0,2572.0,-2798.0,-6.445816439366016,False,False
41660,Female,30550.425,31641.0,1069.0,-1090.5750000000007,-3.4467147056034917,False,False
24580,Female,38183.712,38608.0,889.0,-424.28800000000047,-1.0989639452963127,True,True
46700,Male,55838.75,57812.0,1963.0,-1973.25,-3.413218708918564,False,False
12220,Female,31484.1,31873.0,1246.0,-388.90000000000146,-1.2201549901170314,True,True
19430,Male,50762.5,51322.0,756.0,-559.5,-1.090175753088344,True,True
18700,Female,26924.3513,26356.0,2110.0,568.3512999999984,2.156439899833049,True,True
22180,Female,32894.1,33949.0,839.0,-1054.9000000000015,-3.1073080208548163,False,False
31420,Female,35533.75,35635.0,1095.0,-101.25,-0.2841307703100884,True,True
12260,Female,34216.476,34070.0,842.0,146.4760000000024,0.4299266216612926,True,True
30460,Male,47226.15,48095.0,863.0,-868.8499999999985,-1.8065287451918048,False,True
16020,Male,42770.595,45221.0,2738.0,-2450.404999999999,-5.418732447314299,True,False
47580,Female,36731.45,40046.0,1959.0,-3314.550000000003,-8.27685661489288,False,False
28020,Female,34603.989,34706.0,1425.0,-102.0109999999986,-0.2939290036304921,True,True
28140,Male,55859.65,56958.0,652.0,-1098.3499999999985,-1.9283507145616041,False,True
44420,Male,47226.15,48540.0,1640.0,-1313.8499999999985,-2.7067367119901085,True,True
46540,Female,39101.755,39656.0,1271.0,-554.2450000000026,-1.3976321363728128,True,True
46520,Male,55859.65,56874.0,890.0,-1014.3499999999985,-1.7835038857826047,False,True
49620,Female,38183.712,39127.0,1004.0,-943.2880000000005,-2.410836506760039,True,True
33340,Female,41978.8,42443.0,525.0,-464.1999999999971,-1.0937021416959147,True,True
38060,Female,42234.4,42381.0,249.0,-146.59999999999854,-0.34590972369693623,True,True
20220,Male,51309.363,52507.0,1523.0,-1197.6370000000024,-2.2809092121050574,True,True
26380,Female,30457.5,31004.0,878.0,-546.5,-1.7626757837698361,True,True
13380,Male,53625.264,53209.0,1977.0,416.26400000000285,0.7823187806574129,True,True
20100,Male,48880.68,47538.0,2217.0,1342.6800000000003,2.824435188691153,True,True
39300,Male,56678.9475,57202.0,841.0,-523.052499999998,-0.9143954756826649,True,True
48620,Male,50116.122,50001.0,865.0,115.12200000000303,0.23023939521210182,True,True
39580,Female,47226.15,47426.0,726.0,-199.84999999999854,-0.4213933285539546,True,True
40220,Male,50273.685,49763.0,1596.0,510.6849999999977,1.026234350822896,True,True
42540,Male,49042.2051,48719.0,943.0,323.2050999999992,0.663406679119028,True,True
27060,Male,41978.8,43190.0,2168.0,-1211.199999999997,-2.8043528594582012,True,True
24020,Male,52793.0,52699.0,1646.0,94.0,0.178371506100685,True,True
45220,Female,33515.79,34299.0,1202.0,-783.2099999999991,-2.283477652409689,True,True
35980,Female,39879.86,39910.0,1467.0,-30.139999999999418,-0.07551991981959262,True,True
21780,Female,36308.7725,35992.0,929.0,316.7724999999991,0.8801191931540319,True,True
22140,Male,41336.141,42058.0,1940.0,-721.8589999999967,-1.7163417185790972,True,True
16540,Male,54183.8605,54996.0,1891.0,-812.1394999999975,-1.4767246708851507,True,True
13900,Female,43570.527,43806.0,1311.0,-235.47299999999814,-0.5375359539789027,True,True
47300,Male,41763.435,41738.0,993.0,25.43499999999767,0.06093967128275833,True,True
22380,Female,32488.0,33114.0,1593.0,-626.0,-1.890439089206982,True,True
17980,Female,33515.79,32920.0,1031.0,595.7900000000009,1.8098116646415578,True,True
33700,Male,50273.685,50358.0,1116.0,-84.31500000000233,-0.1674311926605551,True,True
40660,Male,44874.05,43098.0,2287.0,1776.050000000003,4.1209568889507695,True,False
22520,Male,45686.25,48359.0,2076.0,-2672.75,-5.526892615645485,False,False
37900,Male,53768.748,55962.0,1662.0,-2193.2520000000004,-3.9191808727350708,False,False
48900,Female,36731.45,36735.0,985.0,-3.5500000000029104,-0.009663808357160502,True,True
17860,Female,33515.79,35306.0,1270.0,-1790.2099999999991,-5.0705545799580785,False,False
21060,Female,33515.79,35364.0,1220.0,-1848.2099999999991,-5.226247030878858,False,False
15540,Female,42453.334,44553.0,1160.0,-2099.6659999999974,-4.712737638318401,False,False
41140,Male,47226.15,46175.0,1501.0,1051.1500000000015,2.276448294531676,True,True
35840,Female,36731.45,37381.0,738.0,-649.5500000000029,-1.737647467965017,True,True
42020,Male,47226.15,47193.0,2127.0,33.150000000001455,0.07024346831098141,True,True
11540,Male,58884.5,60366.0,997.0,-1481.5,-2.4541960706357884,False,True
39340,Male,52473.5,52150.0,861.0,323.5,0.62032598274209,True,True
43640,Male,59662.05,59971.0,2403.0,-308.9499999999971,-0.5151656634039737,True,True
24420,Male,43028.27,42452.0,2526.0,576.2699999999968,1.3574625459342242,True,True
31020,Female,35797.23,35125.0,1456.0,672.2300000000032,1.9138220640569488,True,True
39150,Female,34216.476,35261.0,1447.0,-1044.5239999999976,-2.962264257962048,True,True
11500,Female,26254.0355,28659.0,2390.0,-2404.964499999998,-8.391655326424504,False,False
45300,Male,50273.685,50207.0,424.0,66.68499999999767,0.13282012468380439,True,True
29180,Female,31484.1,32294.0,1104.0,-809.9000000000015,-2.5078962036291617,True,True
22900,Female,32488.0,31988.0,818.0,500.0,1.563086157308991,True,True
35380,Female,35797.23,35629.0,699.0,168.2300000000032,0.47217154565102365,True,True
30140,Male,53736.9833,54682.0,1927.0,-945.0167000000001,-1.7282043451227098,True,True
36220,Male,57434.799,58079.0,2510.0,-644.2010000000009,-1.1091805988395134,True,True
29820,Male,47226.15,46887.0,578.0,339.15000000000146,0.7233348262844743,True,True
12100,Male,49938.5271,50194.0,1493.0,-255.47290000000066,-0.5089709925489115,True,True
48700,Male,48275.62,48441.0,1436.0,-165.37999999999738,-0.34140500815424407,True,True
47380,Male,44687.72,43886.0,1600.0,801.7200000000012,1.8268240441142989,True,True
26580,Female,31620.8865,32259.0,886.0,-638.1134999999995,-1.9780944852599256,True,True
35660,Female,31772.442,31355.0,1059.0,417.4419999999991,1.331341093924411,True,True
41180,Male,56854.0,57572.0,600.0,-718.0,-1.2471340234836379,False,True
29460,Male,44149.917,44696.0,1051.0,-546.0829999999987,-1.221771523178805,True,True
37620,Female,31024.266,33188.0,2804.0,-2163.7340000000004,-6.5196275762323745,True,False
37860,Male,46436.646,46366.0,1050.0,70.64600000000064,0.15236595781391676,True,True
41620,Male,57275.568,57551.0,806.0,-275.4320000000007,-0.4785876874424435,True,True
29340,Male,52508.071,53511.0,2745.0,-1002.9289999999964,-1.8742482853992573,True,True
28660,Female,32218.729,32541.0,1278.0,-322.27100000000064,-0.9903537076303759,True,True
43340,Male,45343.158,47844.0,1536.0,-2500.841999999997,-5.227075495359913,False,False
45820,Female,38305.655,39334.0,1272.0,-1028.3450000000012,-2.61439212894697,True,True
34740,Female,31951.7198,32450.0,1323.0,-498.28020000000106,-1.5355322033898338,True,True
46660,Female,30550.425,30639.0,1308.0,-88.57500000000073,-0.28909233330069756,True,True
37140,Male,45686.25,52139.0,1842.0,-6452.75,-12.376052475114598,False,False
16300,Female,38305.655,38296.0,1150.0,9.654999999998836,0.025211510340502497,True,True
46220,Male,44687.72,45043.0,1588.0,-355.27999999999884,-0.7887574095863926,True,True
49420,Male,43992.612,43561.0,1248.0,431.612000000001,0.990822065609148,True,True
25860,Male,45214.629,45730.0,1208.0,-515.3709999999992,-1.126986660835336,True,True
13780,Male,44481.4188,45587.0,1535.0,-1105.5812000000005,-2.4252115734748956,True,True
49660,Male,45214.629,46071.0,935.0,-856.3709999999992,-1.8588070586703114,True,True
14860,Female,46536.399,45972.0,1050.0,564.3989999999976,1.227701644479243,True,True
31740,Female,27929.825,27601.0,1878.0,328.8250000000007,1.1913517626172991,True,True
16220,Female,33583.04,35027.0,2146.0,-1443.9599999999991,-4.122419847546176,True,False
29940,Female,26884.374,29195.0,2265.0,-2310.626,-7.914457955129303,False,False
40420,Female,35533.75,35197.0,1008.0,336.75,0.9567576782112113,True,True
23420,Male,43381.6035,43082.0,848.0,299.60349999999744,0.69542616405923,True,True
38340,Male,52793.0,50438.0,3058.0,2355.0,4.66909869542805,True,False
