cbsa,category,est,published,gap,pub_moe,moe,pass_pub_moe,pass_combined_moe
11260,black or african american alone,16249.489716238433,15793.0,456.4897162384332,1104.0,1276.7628204143798,True,True
21820,black or african american alone,3029.6990068820996,3916.0,-886.3009931179004,531.0,391.03929813512354,False,False
43420,black or african american alone,3402.0555879664025,4104.0,-701.9444120335975,455.0,473.33378139654025,False,False
46060,some other race alone,107407.02386829181,108197.0,-789.9761317081866,4644.0,4533.826926721117,True,True
49740,white alone,84009.44397409388,79485.0,4524.443974093883,1979.0,2249.103666020903,False,False
49740,asian alone,2331.6771687707105,2233.0,98.67716877071052,242.0,259.4202544767432,True,True
41740,some other race alone,382220.0,388026.0,-5806.0,8538.0,10378.183064864606,True,True
12540,white alone,403122.0,402035.0,1087.0,5820.0,6170.324129958248,True,True
40140,american indian and alaska native alone,63662.0,64727.0,-1065.0,3714.0,4275.368592273508,True,True
49700,white alone,89751.0,90171.0,-420.0,1409.0,1582.4057812828858,True,True
12540,asian alone,48568.0,48277.0,291.0,1081.0,1355.1677334485205,True,True
20940,some other race alone,74701.0,74702.0,-1.0,3348.0,4500.15225581188,True,True
49700,asian alone,24473.0,24285.0,188.0,720.0,1336.2062214376756,True,True
42200,american indian and alaska native alone,9522.0,9181.0,341.0,1455.0,1573.6013166058772,True,True
41660,two or more races,28979.919003341678,28821.0,158.91900334167804,2013.0,1673.874003658963,True,True
13140,some other race alone,23617.0,23433.0,184.0,2149.0,2075.491291326586,True,True
17780,some other race alone,13640.210000812156,14397.0,-756.7899991878439,1431.0,1474.773785807237,True,True
45500,two or more races,9074.265576091604,8389.0,685.2655760916041,1005.0,796.6653472050167,True,True
48660,two or more races,16818.74148019489,16492.0,326.74148019489076,1184.0,1402.6315798034889,True,True
30980,asian alone,2429.7847090773525,2439.0,-9.215290922647455,277.0,301.4678016883351,True,True
29700,american indian and alaska native alone,1167.0,909.0,258.0,400.0,560.926547717034,True,True
33260,black or african american alone,12725.055043386255,12748.0,-22.94495661374458,913.0,1060.592423565439,True,True
20580,american indian and alaska native alone,605.8524714201542,1005.0,-399.1475285798458,201.0,133.65846402569835,False,False
15180,native hawaiian and other pacific islander alone,205.0,225.0,-20.0,207.0,175.65912036882685,True,True
49020,some other race alone,8875.47595596426,9533.0,-657.5240440357393,1154.0,1162.4475642959187,True,True
13980,white alone,154645.0,155149.0,-504.0,469.0,1278.8282265779483,False,True
31340,white alone,197648.0,196940.0,708.0,961.0,1356.9471289497615,True,True
40060,black or african american alone,378274.4056606577,376305.0,1969.4056606576778,2646.0,2958.0169016055897,True,True
47900,some other race alone,554293.5055222269,560313.0,-6019.494477773085,10706.0,10544.260891788912,True,True
13980,asian alone,6986.0,7126.0,-140.0,389.0,571.3867896256878,True,True
31340,asian alone,3712.0,3736.0,-24.0,360.0,400.8352296923263,True,True
17140,two or more races,151966.4438867375,150231.0,1735.4438867375138,4506.0,4511.592001644851,True,True
18140,some other race alone,51259.858940888415,51620.0,-360.1410591115855,2971.0,3720.8467145203713,True,True
44940,black or african american alone,50322.940348950724,48127.0,2195.940348950724,736.0,714.2274905356577,False,False
43900,two or more races,30428.233257118532,30784.0,-355.7667428814675,1911.0,2238.899112120999,True,True
34820,some other race alone,9155.735588931075,9235.0,-79.26441106892526,1399.0,1463.3934145335427,True,True
43900,native hawaiian and other pacific islander alone,88.65766572626991,164.0,-75.34233427373009,80.0,74.34504471179484,True,True
34980,white alone,1460983.1792692216,1458295.0,2688.1792692216113,4046.0,4161.655668606465,True,True
34980,asian alone,61992.14606361381,61230.0,762.1460636138072,1538.0,1524.9620038049572,True,True
34100,black or african american alone,2797.260308307102,2753.0,44.26030830710215,454.0,410.4622300808878,True,True
14460,two or more races,520662.60817180295,528442.0,-7779.391828197055,8406.0,11200.380273187398,True,True
14460,native hawaiian and other pacific islander alone,1515.1612531254596,1822.0,-306.83874687454045,404.0,425.7125411178166,True,True
29740,two or more races,72621.0,72706.0,-85.0,3191.0,3625.831406097435,True,True
29740,native hawaiian and other pacific islander alone,488.0,308.0,180.0,251.0,382.3098206003869,True,True
19500,white alone,79390.56672644182,75616.0,3774.5667264418153,329.0,407.51004820709363,False,False
14010,black or african american alone,14877.0,14627.0,250.0,553.0,766.9007819048368,True,True
19500,asian alone,1320.070594472656,1564.0,-243.929405527344,120.0,128.11717550933278,False,False
33140,black or african american alone,12226.0,11828.0,398.0,633.0,914.7723569145496,True,True
45460,american indian and alaska native alone,434.0968217391214,293.0,141.09682173912142,125.0,213.14976409378178,False,True
21140,american indian and alaska native alone,1661.0,1349.0,312.0,544.0,741.0699439467573,True,True
26900,american indian and alaska native alone,7220.493620311603,7986.0,-765.5063796883969,1344.0,1648.5604237352109,True,True
34620,black or african american alone,6006.0,5975.0,31.0,549.0,608.5257231231068,True,True
36980,white alone,96318.92747227017,97587.0,-1268.0725277298334,634.0,731.401365245791,False,False
14540,some other race alone,4906.846088098235,4272.0,634.8460880982348,739.0,992.5951034243071,True,True
36980,asian alone,2022.731216318532,2201.0,-178.268783681468,301.0,267.1458329080886,True,True
17140,native hawaiian and other pacific islander alone,1562.238770087192,1757.0,-194.76122991280795,259.0,583.2889817768747,True,True
27900,some other race alone,5544.2597458916125,4913.0,631.2597458916125,780.0,1005.6583445023539,True,True
30500,some other race alone,3656.0,3764.0,-108.0,715.0,1003.5792320471016,True,True
27620,american indian and alaska native alone,484.1959657120993,440.0,44.19596571209928,162.0,162.18741441179262,True,True
31540,two or more races,55385.49694027998,56233.0,-847.5030597200166,2179.0,3814.0064715435046,True,True
33460,american indian and alaska native alone,18757.768634175543,19461.0,-703.2313658244566,1129.0,1939.2208529863249,True,True
24580,two or more races,28503.58539931444,27068.0,1435.585399314441,1845.0,2245.0328172701247,True,True
27500,black or african american alone,7129.0,7727.0,-598.0,593.0,614.8236739769379,False,True
20260,some other race alone,1945.0396054508326,1694.0,251.0396054508326,303.0,488.8263960091222,True,True
31540,native hawaiian and other pacific islander alone,652.147540772753,347.0,305.147540772753,281.0,526.4830813748059,False,True
36780,american indian and alaska native alone,582.0,657.0,-75.0,137.0,173.19006556742798,True,True
24580,native hawaiian and other pacific islander alone,39.50968870314033,87.0,-47.49031129685967,64.0,39.05490816838214,True,True
33860,two or more races,18385.911420201704,18893.0,-507.08857979829554,1494.0,1724.368868254126,True,True
23460,two or more races,4518.046633680659,4405.0,113.0466336806594,525.0,653.0162003825603,True,True
12220,two or more races,10426.610737771092,9646.0,780.6107377710923,934.0,1217.7436167675899,True,True
33660,american indian and alaska native alone,1718.0,1747.0,-29.0,378.0,407.725619668117,True,True
33860,native hawaiian and other pacific islander alone,83.03895560264762,48.0,35.03895560264762,44.0,65.71639359957665,True,True
12220,native hawaiian and other pacific islander alone,57.594928396137824,57.0,0.5949283961378242,63.0,57.95684439950091,True,True
48660,native hawaiian and other pacific islander alone,367.5781933116472,196.0,171.57819331164723,69.0,201.12653933313226,False,True
10540,american indian and alaska native alone,972.3995097543205,887.0,85.39950975432055,209.0,304.53742344918317,True,True
11200,black or african american alone,3437.82725380461,4236.0,-798.1727461953901,461.0,430.57355187448303,False,False
22420,two or more races,23842.261531424116,25038.0,-1195.7384685758843,1668.0,1893.138474311595,True,True
40980,black or african american alone,34415.0,35003.0,-588.0,705.0,1153.5324251104735,True,True
33780,black or african american alone,3056.0,3386.0,-330.0,395.0,511.34686747842704,True,True
36260,american indian and alaska native alone,3479.435789381821,3277.0,202.435789381821,422.0,650.1498178708922,True,True
48060,some other race alone,2737.3868219161122,2751.0,-13.61317808388776,561.0,495.7546794268041,True,True
28740,american indian and alaska native alone,900.6981754350697,751.0,149.69817543506974,399.0,385.2885425842136,True,True
46140,some other race alone,40739.0532061269,40331.0,408.05320612689684,1867.0,2233.8465100583308,True,True
36420,white alone,935243.1720349973,942869.0,-7625.82796500274,3515.0,4752.071773004262,False,False
36420,asian alone,48139.54371193826,47948.0,191.54371193826228,1172.0,1595.9074697895617,True,True
36540,black or african american alone,70239.18486719001,72619.0,-2379.815132809992,1574.0,2217.1193014735873,False,True
24260,black or african american alone,1644.904769947786,2496.0,-851.095230052214,363.0,291.4421696873781,False,False
26140,two or more races,11094.0,12040.0,-946.0,1123.0,1209.0484223269348,True,True
37460,some other race alone,5209.290504630695,5183.0,26.290504630695068,869.0,938.2348681841219,True,True
39460,some other race alone,3718.0,4523.0,-805.0,790.0,1030.6056284080007,False,True
42700,american indian and alaska native alone,977.0203863017114,751.0,226.02038630171137,413.0,348.04956042114947,True,True
26140,native hawaiian and other pacific islander alone,304.0,69.0,235.0,58.0,316.3249883150239,False,True
42340,white alone,210846.68321846524,227158.0,-16311.316781534755,1188.0,1297.2802998931331,False,False
12060,american indian and alaska native alone,27529.708958428273,25706.0,1823.708958428273,2565.0,3130.401834940902,True,True
23580,some other race alone,20311.0,19608.0,703.0,1792.0,2521.731802521087,True,True
10500,black or african american alone,75990.7377261846,77114.0,-1123.2622738154023,663.0,803.9099059407946,False,False
31420,two or more races,11286.178998300016,9920.0,1366.1789983000162,1149.0,1345.6395747261079,False,True
42340,asian alone,10537.673646301926,11335.0,-797.326353698074,675.0,590.4705382662847,False,True
41420,two or more races,73542.53021170289,70020.0,3522.5302117028914,3437.0,3878.6911673408954,False,True
18700,two or more races,8853.266784932435,8507.0,346.26678493243526,651.0,830.337315361323,True,True
13460,black or african american alone,1163.0,1162.0,1.0,298.0,385.3074970543008,True,True
41420,native hawaiian and other pacific islander alone,4035.3426802028353,4336.0,-300.65731979716475,354.0,346.8684858450048,True,True
48260,two or more races,4820.179384814986,4853.0,-32.820615185013594,533.0,433.3593273228861,True,True
10420,american indian and alaska native alone,960.0,1046.0,-86.0,347.0,361.5532623037718,True,True
31900,some other race alone,1207.0,1376.0,-169.0,403.0,485.5690592104279,True,True
31860,white alone,89145.0,89471.0,-326.0,318.0,836.3847162610039,False,True
40340,some other race alone,4152.255194515419,4186.0,-33.744805484580866,715.0,1030.7670937247901,True,True
24220,american indian and alaska native alone,3515.708956679706,1579.0,1936.7089566797058,291.0,342.59758289531504,False,False
31860,asian alone,2064.0,2187.0,-123.0,200.0,337.0263378246573,True,True
41060,some other race alone,4722.466694339168,4069.0,653.4666943391676,552.0,997.519703476394,False,True
25740,two or more races,6263.385496161752,5873.0,390.3854961617517,587.0,481.3417839275466,True,True
33540,american indian and alaska native alone,6653.425653329235,2543.0,4110.425653329235,500.0,617.2218422705474,False,False
25740,native hawaiian and other pacific islander alone,7.264059019068778,0.0,7.264059019068778,27.0,8.58110818653854,True,True
39380,two or more races,25646.509033393097,26523.0,-876.4909666069034,1496.0,1972.552249393182,True,True
17820,american indian and alaska native alone,7013.0,7482.0,-469.0,1162.0,1370.544956434301,True,True
14500,american indian and alaska native alone,1232.302604398205,1121.0,111.30260439820495,235.0,271.7825505880738,True,True
19740,american indian and alaska native alone,29409.521571140976,29467.0,-57.47842885902355,2439.0,2366.2303541088654,True,True
22660,american indian and alaska native alone,2552.0,1914.0,638.0,431.0,725.6830383275126,False,True
24300,some other race alone,5222.3307671298735,5060.0,162.3307671298735,925.0,1018.2012951376264,True,True
39380,native hawaiian and other pacific islander alone,125.3955746523666,114.0,11.395574652366605,65.0,79.72120896890733,True,True
25420,white alone,445723.0,446382.0,-659.0,1897.0,2348.439846448329,True,True
21500,black or african american alone,21056.0,19375.0,1681.0,1061.0,1147.6510235013734,False,False
25420,asian alone,34325.0,34636.0,-311.0,890.0,1095.5767923963615,True,True
44300,some other race alone,1269.0,1492.0,-223.0,500.0,422.9101127411711,True,True
27780,american indian and alaska native alone,97.0,62.0,35.0,54.0,69.1408979186704,True,True
30340,white alone,98843.0,99336.0,-493.0,606.0,1032.3593276713298,True,True
30340,asian alone,1146.0,1359.0,-213.0,197.0,341.7572124403522,False,True
22420,native hawaiian and other pacific islander alone,80.48215767634855,57.0,23.48215767634855,32.0,99.75577541177853,True,True
47930,american indian and alaska native alone,749.0,943.0,-194.0,440.0,304.566763427988,True,True
41660,native hawaiian and other pacific islander alone,124.3219011587528,74.0,50.321901158752794,87.0,124.66325186925302,True,True
12940,two or more races,58739.70430186037,55937.0,2802.7043018603727,3652.0,3680.932516299682,True,True
48260,native hawaiian and other pacific islander alone,28.027358297015493,88.0,-59.972641702984504,106.0,28.62946481163832,True,True
26980,some other race alone,4070.3194830193206,4391.0,-320.6805169806794,667.0,979.5269733488932,True,True
45500,native hawaiian and other pacific islander alone,258.527527337113,168.0,90.52752733711299,219.0,170.89399661644862,True,True
22180,two or more races,42504.23846140426,44491.0,-1986.7615385957397,1983.0,1924.3682490059196,False,True
38240,white alone,78059.88572631862,81108.0,-3048.114273681378,597.0,760.0629825428393,False,False
49180,american indian and alaska native alone,2532.7003001698413,2515.0,17.700300169841285,620.0,615.321704469881,True,True
27340,american indian and alaska native alone,1261.1328200817152,1465.0,-203.86717991828482,411.0,343.9372140339694,True,True
38240,asian alone,1307.7147681517079,1322.0,-14.285231848292142,197.0,292.76694245221023,True,True
22180,native hawaiian and other pacific islander alone,1182.9129221925114,1203.0,-20.08707780748864,146.0,199.29052885673838,True,True
18700,native hawaiian and other pacific islander alone,178.4951173405874,196.0,-17.5048826594126,79.0,64.46248476703201,True,True
31420,native hawaiian and other pacific islander alone,208.9617678769415,73.0,135.9617678769415,118.0,116.4662227774171,False,True
14260,two or more races,83620.46873140306,84958.0,-1337.5312685969402,3195.0,4207.54522993155,True,True
30300,american indian and alaska native alone,1290.6920116948793,2143.0,-852.3079883051207,221.0,144.47493220020863,False,False
26820,black or african american alone,665.7532158605122,611.0,54.75321586051223,199.0,200.01221198573853,True,True
14260,native hawaiian and other pacific islander alone,1676.72885297626,1759.0,-82.27114702374001,440.0,297.14511257933475,True,True
33740,some other race alone,3328.974066596257,3171.0,157.97406659625722,626.0,675.5396345403516,True,True
12940,native hawaiian and other pacific islander alone,268.03212851405624,227.0,41.03212851405624,146.0,244.39043820349514,True,True
39900,two or more races,92234.99327734717,92265.0,-30.00672265283356,3589.0,3815.0336570568434,True,True
39900,native hawaiian and other pacific islander alone,4071.529423262447,3842.0,229.52942326244693,382.0,542.1952475585566,True,True
16180,black or african american alone,1057.5953580037853,1037.0,20.59535800378535,138.0,210.7682120317961,True,True
14740,two or more races,36170.0,36090.0,80.0,1623.0,1810.5003694990648,True,True
14740,native hawaiian and other pacific islander alone,2395.0,2683.0,-288.0,231.0,280.73456451780214,False,True
44060,black or african american alone,11250.954851766592,11605.0,-354.0451482334083,860.0,970.1326997927661,True,True
28420,american indian and alaska native alone,3387.4148186448197,3579.0,-191.58518135518034,993.0,969.7947791848795,True,True
23460,native hawaiian and other pacific islander alone,44.295181215338694,43.0,1.295181215338694,43.0,46.104364679537625,True,True
39660,american indian and alaska native alone,8279.79771171035,8425.0,-145.20228828965082,804.0,1007.6366481790092,True,True
26420,white alone,2990258.6763453935,2989459.0,799.6763453935273,15770.0,14661.377055368745,True,True
19100,two or more races,1413995.9383289255,1410167.0,3828.93832892552,13921.0,17226.74947802944,True,True
26420,asian alone,621688.1995360455,620556.0,1132.1995360455476,3722.0,3981.7225226057235,True,True
47380,black or african american alone,40927.60919549019,40550.0,377.6091954901931,893.0,1128.9088960061556,True,True
28660,some other race alone,33751.193657485725,32532.0,1219.1936574857245,2438.0,2610.885498748256,True,True
36220,black or african american alone,7844.0,7352.0,492.0,643.0,804.5154159904272,True,True
45300,black or african american alone,389828.0,385576.0,4252.0,3904.0,3854.4098694325116,False,True
37860,black or african american alone,78573.0,79230.0,-657.0,1634.0,1720.3999927970967,True,True
29460,black or african american alone,115695.0,115178.0,517.0,1882.0,2327.091387790239,True,True
38940,two or more races,67971.0,67795.0,176.0,3788.0,3754.4523900045997,True,True
48680,white alone,120072.0,122135.0,-2063.0,572.0,936.5741444067576,False,False
18880,white alone,223330.59963241618,225066.0,-1735.4003675838176,1557.0,1324.8196709069432,False,True
42680,two or more races,18022.0,18535.0,-513.0,1560.0,1521.9592095133496,True,True
18880,asian alone,8234.941263115714,8362.0,-127.05873688428619,595.0,573.4913194037248,True,True
29420,white alone,174996.0,175733.0,-737.0,1396.0,1289.96050074605,True,True
29420,asian alone,2514.0,2554.0,-40.0,272.0,347.02287757797757,True,True
31080,white alone,4377870.0,4377828.0,42.0,14348.0,16335.122325574886,True,True
31080,asian alone,2200341.0,2195202.0,5139.0,6011.0,7892.91675370091,True,True
33700,american indian and alaska native alone,7723.0,7720.0,3.0,1199.0,1317.9867398597949,True,True
46700,white alone,176928.0,176960.0,-32.0,2374.0,2415.062338849403,True,True
37100,white alone,435969.0,435268.0,701.0,4105.0,4406.100180252941,True,True
46700,asian alone,73839.0,73617.0,222.0,1561.0,1867.0161196662843,True,True
32900,two or more races,42688.0,44616.0,-1928.0,3583.0,3312.6526045600904,True,True
37100,asian alone,60978.0,60589.0,389.0,1221.0,1474.1730622598218,True,True
42020,american indian and alaska native alone,2237.0,2632.0,-395.0,775.0,785.841482803625,True,True
23420,black or african american alone,48026.0,48698.0,-672.0,1487.0,2060.407187040343,True,True
47300,american indian and alaska native alone,7369.0,7616.0,-247.0,1321.0,1319.6946756224525,True,True
19100,native hawaiian and other pacific islander alone,7068.078242711637,7760.0,-691.9217572883626,809.0,1045.2925465105175,True,True
28700,white alone,287124.8205539251,288718.0,-1593.1794460748788,742.0,792.2115878063379,False,False
44420,american indian and alaska native alone,233.47365048947856,176.0,57.47365048947856,74.0,110.3559164110725,True,True
40220,american indian and alaska native alone,701.2108317854038,836.0,-134.7891682145962,403.0,221.40284254827546,True,True
28700,asian alone,2021.0472421841735,1911.0,110.04724218417346,280.0,177.21096420522366,True,True
19430,white alone,606398.0,605523.0,875.0,1104.0,2240.2848185233615,True,True
17410,two or more races,156209.0,156885.0,-676.0,4391.0,4714.135900330649,True,True
30620,white alone,81279.0,81056.0,223.0,414.0,533.0840716294194,True,True
30620,asian alone,1000.0,942.0,58.0,128.0,153.0309823369111,True,True
45780,two or more races,44605.02168270121,44835.0,-229.97831729878817,2154.0,2910.235700054196,True,True
15940,two or more races,26460.0,26346.0,114.0,1634.0,1974.765324974084,True,True
17410,native hawaiian and other pacific islander alone,948.0,611.0,337.0,189.0,402.4363987576173,False,True
49660,black or african american alone,47910.0,48039.0,-129.0,979.0,1496.424501993836,True,True
19430,asian alone,19268.0,19308.0,-40.0,702.0,812.5404191515644,True,True
22500,white alone,100983.5213060669,101892.0,-908.4786939330952,591.0,610.336736703465,False,False
22500,asian alone,2513.7515058533672,2594.0,-80.24849414663277,217.0,207.67452446757142,True,True
27180,two or more races,10595.870932324351,11552.0,-956.1290676756489,1076.0,1139.5430737305346,True,True
28880,white alone,457629.3575678852,457249.0,380.3575678851921,2407.0,3348.236246118353,True,True
27180,native hawaiian and other pacific islander alone,144.46119165959163,87.0,57.461191659591634,103.0,110.4614915587754,True,True
10740,white alone,458141.8008178157,458742.0,-600.1991821842967,5169.0,6198.59522329852,True,True
22140,american indian and alaska native alone,43344.11708713549,47935.0,-4590.882912864508,818.0,1274.4320588837406,False,False
10740,asian alone,22775.85683158774,23257.0,-481.14316841226173,820.0,898.5409026400456,True,True
15380,white alone,873853.0,873962.0,-109.0,1850.0,2787.4710419861317,True,True
40380,two or more races,79093.76062043771,80808.0,-1714.239379562292,2933.0,3339.2160755868563,True,True
13780,black or african american alone,11614.559304195522,11716.0,-101.44069580447831,933.0,1047.4114784722321,True,True
28880,asian alone,21725.956145798762,22220.0,-494.043854201238,800.0,1158.5526086959449,True,True
15380,asian alone,49669.0,49267.0,402.0,783.0,1027.4951010406328,True,True
16980,white alone,4958362.17093182,4956339.0,2023.1709318198264,9656.0,11902.338578889305,True,True
16980,asian alone,686316.5741418113,689329.0,-3012.4258581886534,3536.0,4382.327358635377,True,True
16580,two or more races,19708.049658525797,19411.0,297.049658525797,1328.0,1850.259658858412,True,True
44100,white alone,162955.49651212431,163816.0,-860.5034878756851,624.0,821.5770107014945,False,True
41180,black or african american alone,484346.54424789525,482826.0,1520.5442478952464,2876.0,4468.21449024053,True,True
44100,asian alone,4609.821530849183,4495.0,114.82153084918264,346.0,377.71195974530843,True,True
40420,some other race alone,24477.0,24184.0,293.0,1860.0,2428.0093007894347,True,True
37140,black or african american alone,6130.273368809454,7941.0,-1810.726631190546,441.0,314.749928823782,False,False
37900,american indian and alaska native alone,522.791148970444,763.0,-240.20885102955594,323.0,188.77781356681297,True,True
43780,white alone,235770.41980456092,237610.0,-1839.5801954390772,1037.0,1459.7446970052736,False,False
18020,white alone,66038.0950342076,66196.0,-157.90496579240425,560.0,647.0473026051794,True,True
43780,asian alone,7675.8377421928835,7849.0,-173.16225780711648,359.0,537.3450230870067,True,True
18020,asian alone,4743.493406209494,6174.0,-1430.5065937905056,289.0,249.63418380204894,False,False
30460,american indian and alaska native alone,1085.2406593689707,1337.0,-251.75934063102932,355.0,375.3940649029321,True,True
26580,some other race alone,1501.9815348293089,1794.0,-292.0184651706911,375.0,403.0908971253638,True,True
45820,some other race alone,8302.898271073343,9327.0,-1024.1017289266565,1249.0,1242.3503258282817,True,True
29940,some other race alone,2187.0,1858.0,329.0,554.0,791.169244294481,True,True
28140,american indian and alaska native alone,10804.718794926037,10485.0,319.71879492603694,1206.0,1612.8193951762619,True,True
48620,american indian and alaska native alone,5668.41049215605,5596.0,72.41049215605017,822.0,1494.5839426605808,True,True
31740,some other race alone,3692.0,3880.0,-188.0,736.0,771.371354096067,True,True
41140,american indian and alaska native alone,389.3455705189049,413.0,-23.65442948109512,135.0,122.10433589621675,True,True
41540,white alone,84088.44102582325,74969.0,9119.441025823253,859.0,740.6398035083944,False,False
41540,asian alone,2731.6521048802515,2759.0,-27.3478951197485,318.0,310.38037635820734,True,True
16020,american indian and alaska native alone,124.82833484252257,258.0,-133.17166515747743,211.0,104.81718574539069,True,True
29100,two or more races,7656.138961748948,7185.0,471.1389617489476,657.0,966.5894483353297,True,True
22540,two or more races,6534.713720708987,6787.0,-252.28627929101276,616.0,870.5780086408188,True,True
11540,american indian and alaska native alone,2520.501246320634,2355.0,165.50124632063398,269.0,434.1668300742605,True,True
29100,native hawaiian and other pacific islander alone,41.800538892308246,26.0,15.800538892308246,29.0,47.86964407949629,True,True
46220,black or african american alone,88582.62668331375,95236.0,-6653.373316686251,1056.0,1339.995230711535,False,False
22520,american indian and alaska native alone,546.0148327727791,437.0,109.01483277277907,158.0,239.7504466569756,True,True
32900,native hawaiian and other pacific islander alone,1019.0,975.0,44.0,311.0,298.64611430587877,True,True
39300,american indian and alaska native alone,6782.0,6753.0,29.0,1150.0,1242.3084762565013,True,True
38340,black or african american alone,3234.0,3426.0,-192.0,445.0,543.8342384231155,True,True
33220,white alone,75757.06406778717,75567.0,190.06406778717064,373.0,339.0006100357559,True,True
27100,white alone,133406.0,133048.0,358.0,691.0,1022.3815942310874,True,True
33220,asian alone,1024.752774113483,1804.0,-779.2472258865171,183.0,161.23489388939677,False,False
35660,some other race alone,5188.0,4512.0,676.0,681.0,1031.5169875812758,True,True
39340,american indian and alaska native alone,4217.677415027136,4157.0,60.677415027135794,772.0,807.5476634032474,True,True
41620,black or african american alone,22343.949230764283,22737.0,-393.05076923571687,1503.0,1713.5693825761703,True,True
24020,american indian and alaska native alone,68.0,59.0,9.0,35.0,42.55116129437598,True,True
40380,native hawaiian and other pacific islander alone,530.577455770851,431.0,99.57745577085097,205.0,288.35041172404243,True,True
27060,american indian and alaska native alone,245.0,266.0,-21.0,125.0,138.83546620910667,True,True
22900,some other race alone,15240.04562719366,15861.0,-620.95437280634,1175.0,1346.7886401930914,True,True
27140,two or more races,22082.898896002247,20989.0,1093.898896002247,1752.0,1909.8039300688638,True,True
27140,native hawaiian and other pacific islander alone,331.9681660487162,328.0,3.9681660487162276,241.0,314.94514482137697,True,True
47220,white alone,82983.99547795087,71835.0,11148.99547795087,1171.0,1431.0168508472475,False,False
12100,black or african american alone,40696.0,40639.0,57.0,1480.0,1738.8783721317313,True,True
47220,asian alone,2013.4290082413552,2290.0,-276.5709917586448,224.0,221.5283962925149,False,True
48680,asian alone,1297.0,1490.0,-193.0,237.0,274.06164071701096,True,True
19140,white alone,102385.24416983438,100934.0,1451.2441698343755,1684.0,1957.778044277525,True,True
15260,white alone,75477.40153120969,78676.0,-3198.598468790311,668.0,622.5515505621426,False,False
19140,asian alone,1646.3912403193262,1640.0,6.3912403193262435,254.0,265.0260794576266,True,True
46660,some other race alone,3757.7345346003535,3588.0,169.73453460035353,686.0,722.6752797447031,True,True
15260,asian alone,1674.2182726788503,1246.0,428.2182726788503,296.0,178.76821980503988,False,False
40660,american indian and alaska native alone,897.3621436675953,784.0,113.36214366759532,587.0,483.77635373601595,True,True
38900,asian alone,180719.70379275302,180265.0,454.7037927530182,2286.0,2892.1460037785473,True,True
38900,white alone,1788472.9997490167,1789019.0,-546.0002509832848,4263.0,5167.371614291965,True,True
32780,two or more races,28303.0,27620.0,683.0,1767.0,1866.2358614286943,True,True
21660,two or more races,40114.0,41005.0,-891.0,1811.0,2005.1682274088628,True,True
24420,american indian and alaska native alone,813.0989731730194,477.0,336.09897317301943,163.0,156.67536998055107,False,False
21660,native hawaiian and other pacific islander alone,784.0,815.0,-31.0,210.0,253.22396076151642,True,True
45780,native hawaiian and other pacific islander alone,704.6794845685074,346.0,358.6794845685074,121.0,404.44879564322497,False,True
15940,native hawaiian and other pacific islander alone,468.0,113.0,355.0,66.0,530.5919386260971,False,True
43620,two or more races,19651.984846165586,20295.0,-643.0151538344144,1250.0,2149.059045502275,True,True
43620,native hawaiian and other pacific islander alone,147.6759169692923,92.0,55.6759169692923,74.0,164.37436381071228,True,True
13740,white alone,154839.9548297623,163230.0,-8390.045170237689,1115.0,1418.6674667466089,False,False
14580,two or more races,8617.0,8455.0,162.0,938.0,987.080464636749,True,True
13740,asian alone,1488.884758002334,1335.0,153.8847580023339,255.0,316.24681566473,True,True
14580,native hawaiian and other pacific islander alone,20.0,13.0,7.0,16.0,37.20210325035401,True,True
27100,asian alone,1339.0,1239.0,100.0,200.0,199.30381726775835,True,True
34740,some other race alone,1775.0,2000.0,-225.0,384.0,453.2854138867696,True,True
24540,two or more races,51493.0,50232.0,1261.0,2414.0,3288.6067601223626,True,True
24540,native hawaiian and other pacific islander alone,454.0,389.0,65.0,118.0,152.5315106625513,True,True
38940,native hawaiian and other pacific islander alone,104.0,180.0,-76.0,105.0,96.10658214971544,True,True
11020,white alone,109069.33814640195,111706.0,-2636.6618535980524,627.0,826.0735159350272,False,False
11020,asian alone,758.2312151622002,849.0,-90.76878483779979,134.0,165.8633035426711,True,True
48700,black or african american alone,3938.069454137654,4828.0,-889.9305458623462,599.0,550.1558003722319,False,False
42540,american indian and alaska native alone,547.5205754438792,580.0,-32.47942455612076,211.0,260.7323609697609,True,True
30140,black or african american alone,3169.0,3168.0,1.0,569.0,801.1883798528596,True,True
38860,two or more races,39302.0,36616.0,2686.0,2390.0,3655.0448380828725,False,True
38860,native hawaiian and other pacific islander alone,136.0,172.0,-36.0,52.0,139.98843683497577,True,True
25540,white alone,767025.8505688251,765905.0,1120.8505688251462,3053.0,3642.618550678452,True,True
25540,asian alone,65462.20478840686,65064.0,398.20478840685973,1039.0,1421.0033861827685,True,True
14860,some other race alone,103646.0,102573.0,1073.0,4854.0,4468.646557240933,True,True
47940,two or more races,8856.229714727497,7847.0,1009.2297147274967,901.0,1008.7819963224281,False,True
11180,white alone,107734.0,107930.0,-196.0,533.0,1004.0719408662908,True,True
11180,asian alone,6619.0,6694.0,-75.0,491.0,544.5732685438204,True,True
16300,some other race alone,4220.065548031163,3347.0,873.0655480311634,679.0,1086.1018648320078,False,True
47940,native hawaiian and other pacific islander alone,851.5313036694101,972.0,-120.46869633058986,37.0,283.00389311149604,False,True
