cbsa,sex,band,edu4,est,published,gap,pub_moe,moe,pass_pub_moe,pass_combined_moe
13900,Female,25-34,hs_or_less,2242.569716831238,2079,163.5697168312381,436.3267124529508,586.9819431189311,True,True
13980,Female,25-34,hs_or_less,2482.0,2584,-102.0,397.7687770552133,341.5491042899249,True,True
14010,Female,25-34,hs_or_less,1811.0,1770,41.0,298.1895370397828,359.5339336279679,True,True
14020,Female,25-34,hs_or_less,1901.585283721441,1784,117.5852837214411,319.47769875219774,364.2815165718544,True,True
14260,Female,25-34,hs_or_less,13530.332387016895,13730,-199.66761298310485,1019.3198712867321,1186.4949116073358,True,True
14460,Female,25-34,hs_or_less,56978.47943460164,57189,-210.52056539835758,2186.0359100435658,2149.716716475401,True,True
14500,Female,25-34,hs_or_less,2760.5243256449417,2625,135.52432564494165,422.8735035444997,462.13485664958415,True,True
14540,Female,25-34,hs_or_less,4040.807880162795,3709,331.80788016279485,532.5504670920869,602.3700904226622,True,True
14580,Female,25-34,hs_or_less,1684.0,1435,249.0,281.6007812489163,451.89994374446434,True,True
14740,Female,25-34,hs_or_less,4404.0,4394,10.0,563.6887439003905,571.0523379067369,True,True
14860,Female,25-34,hs_or_less,12250.0,11823,427.0,1069.8079266859074,1138.8635102213743,True,True
15180,Female,25-34,hs_or_less,10709.0,10607,102.0,800.3068161649006,873.6852695314544,True,True
15260,Female,25-34,hs_or_less,2662.197010811719,2884,-221.80298918828112,505.49579622386574,418.6767060700289,True,True
15380,Female,25-34,hs_or_less,18646.0,18448,198.0,1184.689832825453,1520.7403107890414,True,True
15500,Female,25-34,hs_or_less,3893.0,3896,-3.0,516.8549119433809,631.0417045281159,True,True
15540,Female,25-34,hs_or_less,2557.600212197181,2183,374.600212197181,382.4029288590766,534.5123051588782,True,True
15940,Female,25-34,hs_or_less,7227.0,7842,-615.0,583.5751879578157,701.0850277819375,False,True
15980,Female,25-34,hs_or_less,15096.0,15116,-20.0,1050.2537788553775,1180.7568908098738,True,True
16020,Female,25-34,hs_or_less,2299.2863149192103,1849,450.2863149192103,287.87844657077056,338.16893431248747,False,False
16180,Female,25-34,hs_or_less,1248.2388463739867,1000,248.2388463739867,230.62090104758502,160.9660554676134,False,True
16220,Female,25-34,hs_or_less,1177.856835144291,1410,-232.14316485570907,250.76483006992828,213.32600576565298,True,True
16300,Female,25-34,hs_or_less,4702.181231238183,4088,614.1812312381826,481.15070404188333,662.931861407524,False,True
16540,Female,25-34,hs_or_less,3653.75558636609,3842,-188.24441363390997,451.80637445702337,569.4943847804784,True,True
16580,Female,25-34,hs_or_less,3693.920984295829,3203,490.92098429582893,461.81381529789684,586.5932276236801,False,True
16620,Female,25-34,hs_or_less,4370.1036187371365,4443,-72.89638126286354,461.0010845974226,627.6937224443789,True,True
16700,Female,25-34,hs_or_less,12302.0,12533,-231.0,1258.44149645504,1117.9784769652322,True,True
16740,Female,25-34,hs_or_less,48262.47105568078,46262,2000.4710556807768,1884.5811205676448,1943.3350709757574,False,True
16820,Female,25-34,hs_or_less,3297.1557024907497,3538,-240.84429750925028,484.67927539765924,485.2429961925898,True,True
16860,Female,25-34,hs_or_less,11210.609903030154,10999,211.60990303015387,873.3739176320759,905.2210704713688,True,True
16940,Female,25-34,hs_or_less,1698.0,1389,309.0,291.2198482246703,411.0397152374695,False,True
16980,Female,25-34,hs_or_less,141872.42582321752,140126,1746.4258232175198,3310.3415231664544,4022.955943808794,True,True
17020,Female,25-34,hs_or_less,2983.0,2990,-7.0,427.3932615285365,467.68683686576003,True,True
17140,Female,25-34,hs_or_less,40611.30070790652,38956,1655.300707906521,1568.1664452474424,1729.0593736438984,False,True
17300,Female,25-34,hs_or_less,7427.654995610922,7406,21.654995610922015,821.4633284572112,906.7548121729366,True,True
17410,Female,25-34,hs_or_less,38135.0,37695,440.0,1835.904953966844,1971.7068746415503,True,True
17420,Female,25-34,hs_or_less,2556.0,2604,-48.0,435.59843893200537,457.02632703570816,True,True
17660,Female,25-34,hs_or_less,3093.888003903378,3023,70.88800390337792,387.2389443224945,517.1597577765018,True,True
17780,Female,25-34,hs_or_less,4414.128098607123,4515,-100.87190139287668,595.9974832161625,595.5420833453761,True,True
17820,Female,25-34,hs_or_less,11743.0,12674,-931.0,994.328919422542,1035.8932160000854,True,True
17860,Female,25-34,hs_or_less,2701.513032634283,2658,43.51303263428281,392.80911394721994,391.82004000204535,True,True
17900,Female,25-34,hs_or_less,14198.571553415397,14816,-617.4284465846031,1280.4991214366373,1245.5130802306953,True,True
17980,Female,25-34,hs_or_less,7083.049741283314,6880,203.04974128331378,719.5741796368183,630.3043385203638,True,True
18020,Female,25-34,hs_or_less,1860.8991514719328,1954,-93.10084852806722,306.6757245039131,352.47856569857197,True,True
18140,Female,25-34,hs_or_less,44993.5654873128,45535,-541.4345126871995,1849.9772971579948,1910.5883941453112,True,True
18580,Female,25-34,hs_or_less,10591.312274319296,10903,-311.6877256807038,956.9461844847912,913.7575840232539,True,True
18700,Female,25-34,hs_or_less,1335.041110640766,802,533.041110640766,213.85509112480815,287.4167617230938,False,False
18880,Female,25-34,hs_or_less,5599.854682741777,5703,-103.14531725822326,598.3995320853786,601.0476229806221,True,True
19100,Female,25-34,hs_or_less,158888.3748995405,158562,326.374899540504,3718.0061861164245,3773.7827114711545,True,True
19140,Female,25-34,hs_or_less,3866.393203631584,4076,-209.60679636841587,556.9326709755857,379.6771662545077,True,True
19300,Female,25-34,hs_or_less,4006.0,4052,-46.0,658.5142367481511,634.5687446555731,True,True
19340,Female,25-34,hs_or_less,6075.623816346101,6460,-384.3761836538988,539.5905855368494,720.1729618120462,True,True
19430,Female,25-34,hs_or_less,13529.0,14207,-678.0,947.2676496112384,1043.3950499037985,True,True
19460,Female,25-34,hs_or_less,3442.0,3463,-21.0,558.6895381157589,509.4283743447159,True,True
19500,Female,25-34,hs_or_less,2483.8055039216306,2598,-114.19449607836941,352.91500393154155,337.33130979779554,True,True
19660,Female,25-34,hs_or_less,12055.0,12198,-143.0,1003.0124625347383,1072.9671229661465,True,True
19740,Female,25-34,hs_or_less,44920.09549497186,45133,-212.904505028142,1649.2504358040958,1943.2063500037655,True,True
19780,Female,25-34,hs_or_less,10911.289864061286,12219,-1307.7101359387143,756.2499586776848,985.6756376525901,False,False
19820,Female,25-34,hs_or_less,78591.3702903344,79080,-488.62970966560533,2309.475265076463,2783.0580501510385,True,True
20020,Female,25-34,hs_or_less,4037.0,3880,157.0,380.34326601111263,349.86098844398185,True,True
20100,Female,25-34,hs_or_less,4359.0,4210,149.0,573.169259468789,717.8927761999003,True,True
20220,Female,25-34,hs_or_less,1589.720607629322,1474,115.7206076293221,271.0424321024293,291.2612184838857,True,True
20260,Female,25-34,hs_or_less,3418.6688002715146,2963,455.66880027151456,343.8095402981133,435.13837527091226,False,True
20500,Female,25-34,hs_or_less,6904.687441263404,6581,323.68744126340425,746.0147451625872,756.3347388364995,True,True
20580,Female,25-34,hs_or_less,1661.9570953893272,1657,4.957095389327151,309.5125199406318,208.44297101635803,True,True
20740,Female,25-34,hs_or_less,2462.3752067718046,2623,-160.62479322819536,374.6958766786739,444.510920315607,True,True
20940,Female,25-34,hs_or_less,3380.0,3810,-430.0,488.9018306367854,475.1171801750596,True,True
21060,Female,25-34,hs_or_less,2343.874577405404,2204,139.87457740540412,375.3478386776724,409.84420235646996,True,True
21140,Female,25-34,hs_or_less,6233.0,6570,-337.0,587.3108206052397,697.0789159288208,True,True
21300,Female,25-34,hs_or_less,1350.1791344261114,1491,-140.82086557388857,231.7973252649823,160.3530674898909,True,True
21340,Female,25-34,hs_or_less,18421.28708205333,18155,266.2870820533317,1306.764324581904,1445.1803651732712,True,True
21420,Female,25-34,hs_or_less,1498.6623756424278,1600,-101.33762435757217,276.8483339303309,224.52220435801945,True,True
21500,Female,25-34,hs_or_less,5751.0,5762,-11.0,614.1734282757599,708.6555182024268,True,True
21660,Female,25-34,hs_or_less,5921.0,6177,-256.0,683.6029549380254,651.4474160897408,True,True
21780,Female,25-34,hs_or_less,5363.14230730268,5110,253.1423073026799,520.6082980514237,580.1432627042709,True,True
21820,Female,25-34,hs_or_less,2263.4898240822654,2035,228.4898240822654,397.7876317835938,379.0964925406172,True,True
22020,Female,25-34,hs_or_less,2694.7159783783704,2551,143.71597837837044,394.0203040453626,555.3377021974185,True,True
22140,Female,25-34,hs_or_less,3108.3790326322633,2685,423.37903263226326,404.83206394750897,477.30911939087895,False,True
22180,Female,25-34,hs_or_less,8003.006555757433,8200,-196.99344424256742,624.1169762151964,694.1689890635018,True,True
22220,Female,25-34,hs_or_less,13640.606964026445,13213,427.606964026445,852.4535177943721,1095.6459921082785,True,True
22380,Female,25-34,hs_or_less,2339.0,2234,105.0,321.5929103696162,413.8607177556841,True,True
22420,Female,25-34,hs_or_less,8758.516588279595,8779,-20.483411720404547,742.3341565629322,911.5820140534744,True,True
22500,Female,25-34,hs_or_less,4580.638712082787,4443,137.6387120827867,559.9267809276495,667.3794398796385,True,True
22520,Female,25-34,hs_or_less,3592.278791081146,3177,415.2787910811462,462.8325831226665,459.42601251749323,True,True
22540,Female,25-34,hs_or_less,1673.370548910998,2144,-470.62945108900203,313.4629164670041,305.2695459723816,False,False
22660,Female,25-34,hs_or_less,4121.0,3948,173.0,533.8370537907612,542.7793351733741,True,True
22900,Female,25-34,hs_or_less,5630.688252734624,5932,-301.31174726537574,471.85273126262604,555.1848420488773,True,True
23060,Female,25-34,hs_or_less,10318.811664442665,10057,261.81166444266455,756.904221153509,914.5925483176572,True,True
23420,Female,25-34,hs_or_less,30732.0,29795,937.0,1437.197968270203,1545.3183759220947,True,True
23460,Female,25-34,hs_or_less,2637.7059830955304,2484,153.70598309553043,374.82796053656404,398.75420743444204,True,True
23540,Female,25-34,hs_or_less,4948.918592996946,5235,-286.08140700305376,580.3791863945502,612.8119655797589,True,True
23580,Female,25-34,hs_or_less,5905.0,5923,-18.0,600.0216662754771,647.5280847152501,True,True
23900,Female,25-34,hs_or_less,2035.2444136339097,2118,-82.75558636609026,275.5122501813667,309.3380887930653,True,True
24020,Female,25-34,hs_or_less,2124.0,2069,55.0,233.49732332512937,309.8616335418924,True,True
24140,Female,25-34,hs_or_less,2422.0,2479,-57.0,378.0343899700132,342.0824864122687,True,True
24220,Female,25-34,hs_or_less,1287.5615759543953,1171,116.56157595439527,221.4204145963059,222.39079540329374,True,True
24260,Female,25-34,hs_or_less,1490.3683465834285,1574,-83.63165341657145,331.71373200396755,229.91234458126553,True,True
24300,Female,25-34,hs_or_less,2591.1200278932856,2740,-148.87997210671438,400.4909487117031,425.73003782669986,True,True
24340,Female,25-34,hs_or_less,19927.251990999663,20153,-225.74800900033733,1136.3120170094128,1386.663266045086,True,True
24420,Female,25-34,hs_or_less,1808.7506867151606,2068,-259.24931328483945,286.7420443534572,253.4089005740109,True,True
24500,Female,25-34,hs_or_less,1639.1070603528588,1889,-249.89293964714125,292.3371341448089,261.3690574841122,True,True
24540,Female,25-34,hs_or_less,7650.0,7546,104.0,711.4450084159703,778.646636095283,True,True
24580,Female,25-34,hs_or_less,5638.203723359975,5766,-127.7962766400251,519.8538256086994,741.8287609111441,True,True
24660,Female,25-34,hs_or_less,14341.978721350359,14933,-591.0212786496413,1131.4813299387665,1111.2746852477999,True,True
24780,Female,25-34,hs_or_less,2852.0,2830,22.0,488.0348348222696,492.8526792067281,True,True
24860,Female,25-34,hs_or_less,18256.55770630155,18210,46.55770630155166,1273.3067187445452,1218.8395121965316,True,True
25060,Female,25-34,hs_or_less,8929.827956042765,8622,307.82795604276544,820.7630595975918,882.778128970038,True,True
25180,Female,25-34,hs_or_less,6093.345352225659,6213,-119.65464777434136,671.0648254826057,518.1597427665141,True,True
25220,Female,25-34,hs_or_less,4041.402276665997,3896,145.40227666599685,697.7399228939104,535.3831289493284,True,True
25260,Female,25-34,hs_or_less,3626.0,3806,-180.0,502.5783521004461,556.5085084019381,True,True
25420,Female,25-34,hs_or_less,10933.0,11965,-1032.0,880.9517580435378,892.4947462100267,False,True
