cbsa,sex,bucket,est,published,gap,pub_moe,moe,pass_pub_moe,pass_combined_moe
48300,Male,3,3417.0,3626,-209.0,454.0,504.8613271892095,True,True
48540,Male,3,3816.9428546356794,3870,-53.057145364320604,443.0,363.2265103579745,True,True
48620,Male,3,21228.774352272732,22303,-1074.2256477272676,1057.0,1310.851394076213,False,True
48660,Male,3,4803.626460115044,5115,-311.3735398849558,715.0,550.9347871299848,True,True
48680,Male,3,1673.0,1692,-19.0,420.0,429.7784057686008,True,True
48700,Male,3,3861.058008949875,3613,248.05800894987487,406.0,404.09954701794993,True,True
48900,Male,3,12807.0,12495,312.0,1093.0,1065.8024694555272,True,True
49020,Male,3,5632.838978994722,5760,-127.16102100527769,555.0,606.2684529693771,True,True
49180,Male,3,17516.272201956665,17238,278.2722019566645,1103.0,1157.1142090220828,True,True
49340,Male,3,34681.0,34877,-196.0,1553.0,1740.1957714324128,True,True
49420,Male,3,6855.0,6863,-8.0,729.0,760.0194634440293,True,True
49620,Male,3,19828.0,20044,-216.0,1049.0,1296.8151729911244,True,True
49660,Male,3,11467.0,12009,-542.0,855.0,864.8732013176846,True,True
49700,Male,3,5590.0,5833,-243.0,683.0,607.2632858344887,True,True
49740,Male,3,4610.869268717324,4721,-110.1307312826757,667.0,645.6398085299068,True,True
10180,Male,1,14970.221339847883,14324,646.2213398478834,1136.539484575877,910.0019353313638,True,True
10420,Male,1,45130.0,45041,89.0,1757.2313450425358,2174.874090355003,True,True
10500,Male,1,9192.094492559892,9095,97.09449255989239,824.4034206624813,735.788112712637,True,True
10540,Male,1,8696.631901282406,9070,-373.36809871759397,773.0200514863764,773.4263819414742,True,True
10580,Male,1,48848.776545617075,49499,-650.2234543829254,1884.4588082523853,1756.0108229754778,True,True
10740,Male,1,63737.48242021227,64624,-886.5175797877309,2496.5105647683527,2639.7992205948913,True,True
10780,Male,1,10017.198608547687,9047,970.1986085476874,846.7602966601587,769.9654123671144,False,True
10900,Male,1,55610.0,54603,1007.0,1994.8606467620739,2160.926310865898,True,True
11020,Male,1,8694.356125601678,9099,-404.6438743983217,680.1279291427459,588.2948459310818,True,True
11100,Male,1,18679.378144497045,18822,-142.62185550295544,1198.3697259193425,1124.102287588979,True,True
11180,Male,1,8246.0,8792,-546.0,760.0690758082452,1038.4907279003507,True,True
11200,Male,1,8042.246862365059,7607,435.2468623650593,786.4458023284249,689.2964251889267,True,True
11260,Male,1,26371.545942818495,25019,1352.545942818495,1580.8696973501642,2280.992389834254,True,True
11460,Male,1,22309.0,22510,-201.0,1287.1402409994025,1577.6267419818448,True,True
11500,Male,1,8938.0,8548,390.0,763.292211410545,913.5275379805198,True,True
11540,Male,1,15035.625383101451,14669,366.625383101451,864.9427726734295,1254.5720425809861,True,True
11700,Male,1,30048.90656826052,30386,-337.09343173947855,1630.042637479155,1934.2863341224065,True,True
12020,Male,1,15912.684346369773,15796,116.68434636977327,1125.8685536065034,1194.0169379534511,True,True
12060,Male,1,409242.16001590405,413400,-4157.839984095946,6615.820054989404,5977.186857026272,True,True
12100,Male,1,23829.0,23790,39.0,1398.0364802107276,1465.2991126404877,True,True
12220,Male,1,11190.728633837176,11149,41.72863383717595,942.7873567247283,761.6912437179564,True,True
12260,Male,1,39029.97703158691,39221,-191.02296841308998,2030.5156980432334,1800.1031535347486,True,True
12420,Male,1,156084.55519984712,159795,-3710.44480015288,4391.9271396506565,4551.234000872304,True,True
12540,Male,1,63345.0,63525,-180.0,2236.811123005248,2257.658553982422,True,True
12580,Male,1,149398.3349772789,150250,-851.6650227211067,3669.1751116565697,4213.233821001569,True,True
12620,Male,1,11538.583454581134,11885,-346.416545418866,898.1503214941249,1004.0702979943172,True,True
12700,Male,1,12390.604073171355,11819,571.6040731713547,1034.7734051472332,1028.587558952551,True,True
12940,Male,1,50731.84707224403,50596,135.84707224403246,2524.015649713765,2431.0311630397005,True,True
12980,Male,1,9423.11957229665,9279,144.1195722966495,639.438816463311,687.8542244939661,True,True
13020,Male,1,6032.141672763596,7205,-1172.858327236404,650.0084614833871,432.95526449674674,False,False
13140,Male,1,22232.0,23469,-1237.0,1394.8318895121376,1473.328525853959,True,True
13220,Male,1,7024.0,6588,436.0,795.5664648538173,861.760455581335,True,True
13380,Male,1,15320.0,15489,-169.0,1212.8536597627926,1165.7583560273115,True,True
13460,Male,1,17171.0,17468,-297.0,1130.1442385819607,1157.342202124117,True,True
13740,Male,1,14034.196313540027,12883,1151.1963135400274,992.8771323784227,1105.0317521851473,False,True
13780,Male,1,16005.060139482575,15802,203.06013948257532,922.8472246260483,861.3427770759196,True,True
13820,Male,1,73407.61434217474,74627,-1219.3856578252598,2516.9278893126834,2916.918135929524,True,True
13900,Male,1,8719.072938856001,9865,-1145.9270611439988,913.2754239548988,919.5199629624167,False,True
13980,Male,1,11502.0,12330,-828.0,899.8905489002537,937.6432901075708,True,True
14010,Male,1,9621.0,9741,-120.0,773.1927314712677,759.7944085433572,True,True
14020,Male,1,11415.677748244718,10495,920.6777482447178,820.7155414636669,986.9026471358507,False,True
14260,Male,1,61794.30803267351,61061,733.3080326735071,2295.49450010232,2650.6465733917216,True,True
14460,Male,1,244112.1348694053,246552,-2439.8651305946987,4578.287561960257,4333.664470449904,True,True
14500,Male,1,17375.57442858367,18709,-1333.42557141633,1246.8580512632543,1161.359068840567,False,True
14540,Male,1,15022.858895161055,15272,-249.14110483894547,1128.3665184681793,1104.006717591557,True,True
14580,Male,1,8934.0,9302,-368.0,857.2426727595868,1036.050723454214,True,True
14740,Male,1,17699.0,17201,498.0,1130.2216596756584,1249.154554993096,True,True
14860,Male,1,53032.0,53575,-543.0,2324.578886594301,2162.269278543089,True,True
15180,Male,1,31743.0,31030,713.0,1795.376840666048,1697.4033155017255,True,True
15260,Male,1,7861.564821194337,7452,409.5648211943371,781.7179798367183,582.0581628758175,True,True
15380,Male,1,72075.0,73149,-1074.0,2372.1028645486685,2503.220585183465,True,True
15500,Male,1,13585.0,13717,-132.0,939.6674943829865,1153.7525043840642,True,True
15540,Male,1,16334.868773697088,14738,1596.8687736970878,1027.4069300914803,1190.1231487772855,False,False
15940,Male,1,29734.0,29986,-252.0,1546.4801970927401,1499.5768480879033,True,True
15980,Male,1,61147.0,61305,-158.0,2565.1015574436815,2617.9168755403125,True,True
16020,Male,1,7911.335137889719,7000,911.3351378897187,662.8446273449005,681.7981248979308,False,True
16180,Male,1,4250.702944564098,4966,-715.2970554359017,554.7530982337998,317.91336101724363,False,False
16220,Male,1,5478.069400396347,5625,-146.9305996036528,627.0462502878078,474.2798462800696,True,True
16300,Male,1,20797.12801618133,19710,1087.1280161813302,1106.814347575961,1477.895701507042,True,True
16540,Male,1,10852.228511145924,10250,602.2285111459241,864.3760755597068,1008.8614440721627,True,True
16580,Male,1,15782.994924598763,15433,349.99492459876274,1033.814296670345,1018.6282377357801,True,True
16620,Male,1,12337.255902670084,12975,-637.7440973299163,1162.648270114397,999.9151283415144,True,True
16700,Male,1,55476.0,56382,-906.0,2587.7331778991434,2581.5372111416,True,True
16740,Male,1,192326.7329701,194635,-2308.2670298999874,4058.2709372342306,4332.388177704619,True,True
16820,Male,1,13844.08793086503,14159,-314.9120691349708,972.7306924323916,933.1039179284929,True,True
16860,Male,1,43377.814652235335,44274,-896.1853477646655,1747.3952042969559,1598.4175860084476,True,True
16940,Male,1,6222.0,6997,-775.0,677.9830381359109,736.6316612323964,False,True
16980,Male,1,579186.0624342422,587724,-8537.937565757777,6611.363928872771,7432.518309499779,False,True
17020,Male,1,13647.0,13546,101.0,989.6656000892423,978.6647511437459,True,True
17140,Male,1,141268.4930202665,143425,-2156.506979733502,3547.6888251367254,3673.0594256329455,True,True
17300,Male,1,29550.312444410407,29885,-334.6875555895931,1487.249810892575,1308.6307126207203,True,True
17410,Male,1,135280.0,137155,-1875.0,2870.096339846452,3400.445308117012,True,True
17420,Male,1,9590.0,9283,307.0,867.0657414521693,855.9658352097063,True,True
17660,Male,1,12582.01166890914,12507,75.01166890913919,1156.7869293867388,1182.882011024085,True,True
17780,Male,1,19785.510817431925,20404,-618.4891825680752,1302.2895223413263,1236.879481269359,True,True
17820,Male,1,56495.0,56945,-450.0,2009.4785393230752,2095.132117326077,True,True
17860,Male,1,14828.692759364352,14271,557.6927593643522,889.9505604245666,1011.0347459763033,True,True
17900,Male,1,59621.57764280813,58991,630.5776428081299,2258.346961828496,2506.5013780663485,True,True
17980,Male,1,25206.286950512687,25260,-53.713049487312674,1477.1970078496638,1259.6182817025485,True,True
18020,Male,1,5774.246368189982,5766,8.246368189981695,670.595257961164,639.8804056101345,True,True
18140,Male,1,146015.8426695502,147738,-1722.157330449787,3440.2293528193727,3225.685060331016,True,True
