cbsa,bucket,est,published,gap,pub_moe,moe,pass_pub_moe,pass_combined_moe
28700,5,7473.959789581351,8395,-921.0402104186487,803.0,692.8035711436969,False,True
28740,5,7497.657240645098,7823,-325.3427593549022,589.0,722.0990128360527,True,True
28880,5,31230.09771708981,31724,-493.90228291018866,1230.0,1511.8906120885053,True,True
28940,5,28423.8948528739,28926,-502.10514712610166,1196.0,1350.40526008113,True,True
29020,5,2666.6566260655945,2461,205.65662606559454,407.0,388.53078564526385,True,True
29100,5,6046.458138083861,6183,-136.54186191613917,468.0,533.3954805057514,True,True
29180,5,12799.712284913969,12899,-99.28771508603131,1060.0,1081.0271887480656,True,True
29200,5,6024.838453842959,5608,416.8384538429591,571.0,652.3977375935876,True,True
29340,5,7626.307506943304,7652,-25.69249305669564,781.0,786.2350338084321,True,True
29420,5,5321.0,4977,344.0,571.0,621.0548215163859,True,True
29460,5,20008.0,19912,96.0,1413.0,1124.291493490456,True,True
29540,5,22656.0,22482,174.0,1114.0,1421.049462350361,True,True
29620,5,16535.0,16346,189.0,765.0,1278.7412023299514,True,True
29700,5,5778.0,5760,18.0,661.0,670.5897531510976,True,True
29740,5,6077.0,5884,193.0,621.0,814.7726681197646,True,True
29820,5,77261.0,78328,-1067.0,2079.0,2401.4756892682153,True,True
29940,5,3739.0,4065,-326.0,556.0,669.5801703539688,True,True
30020,5,2851.0,2792,59.0,305.0,429.35492660938456,True,True
30140,5,5312.0,5444,-132.0,597.0,673.3664387296861,True,True
30300,5,1994.6843457881432,1923,71.68434578814322,293.0,187.67282852781054,True,True
30340,5,3332.0,3575,-243.0,419.0,592.5064162131496,True,True
30460,5,18558.952084249635,18609,-50.047915750365064,939.0,1224.6169582748955,True,True
30500,5,12512.0,12344,168.0,767.0,906.4959782681058,True,True
30620,5,2343.0,2312,31.0,264.0,366.1854613802274,True,True
30700,5,11926.199939256738,12134,-207.8000607432623,719.0,979.9658841581328,True,True
30780,5,22487.0,22497,-10.0,1274.0,1213.774762270064,True,True
30860,5,4542.054121551463,4049,493.05412155146314,330.0,393.3479628862249,False,True
30980,5,8153.382705295523,8633,-479.617294704477,916.0,782.6627123391048,True,True
31020,5,4423.898107962443,4456,-32.10189203755726,526.0,542.1847858356715,True,True
31080,5,488954.0,497409,-8455.0,5103.0,6475.801624626194,False,False
31140,5,47815.108323193446,47286,529.1083231934463,1437.0,1957.0512437944055,True,True
31180,5,9344.656461472669,9431,-86.34353852733148,658.0,821.7927881525977,True,True
31340,5,8365.0,8292,73.0,744.0,676.1883503072572,True,True
31420,5,5993.423458436945,6312,-318.5765415630549,648.0,772.544115622735,True,True
31540,5,34383.38925559313,35327,-943.6107444068693,1476.0,2165.3607516411935,True,True
31700,5,22480.30693332854,23011,-530.6930666714616,1039.0,1249.611028529827,True,True
31740,5,3749.0,3682,67.0,477.0,673.8437857907054,True,True
31860,5,3908.0,3949,-41.0,338.0,566.8167312302098,True,True
31900,5,2654.0,2732,-78.0,354.0,400.19219070810215,True,True
32580,5,14541.0,14518,23.0,1095.0,1273.675230455649,True,True
32780,5,8238.0,7493,745.0,772.0,934.7322953277853,True,True
32820,5,41375.18629815341,41461,-85.81370184659318,1537.0,2130.3459801439053,True,True
32900,5,6171.0,6243,-72.0,749.0,624.64713628676,True,True
33100,5,200058.85062452205,202774,-2715.1493754779513,4234.0,4221.856695519688,True,True
33140,5,4350.0,4393,-43.0,525.0,621.3907753459171,True,True
33220,5,2642.3379326961676,3649,-1006.6620673038324,374.0,268.3635136416942,False,False
33260,5,7009.678345578827,7294,-284.32165442117275,921.0,934.3683242712847,True,True
33340,5,62676.0,62878,-202.0,1743.0,2433.311334960038,True,True
33460,5,186498.4703634246,184775,1723.4703634245961,3075.0,5586.313727168693,True,True
33500,5,2666.411044057086,2555,111.4110440570862,397.0,389.2505532805737,True,True
33540,5,4354.082664147375,4656,-301.917335852625,441.0,527.205975370577,True,True
33660,5,11591.0,11346,245.0,879.0,1101.8623329810762,True,True
33700,5,16255.0,16618,-363.0,886.0,1228.2413182280184,True,True
33740,5,5329.597956393468,5075,254.59795639346794,557.0,654.1004698479817,True,True
33780,5,6617.0,6737,-120.0,748.0,772.274241507672,True,True
33860,5,9711.186929335741,10866,-1154.8130706642587,862.0,883.2051880434412,False,True
34060,5,3908.6809696195364,4582,-673.3190303804636,473.0,447.59303953170166,False,False
34100,5,2129.3175225989285,2406,-276.68247740107154,506.0,368.0035253636567,True,True
34580,5,6353.0,6105,248.0,558.0,529.6023786223963,True,True
34620,5,2512.0,2647,-135.0,366.0,417.246718860676,True,True
34740,5,4446.0,4446,0.0,433.0,648.2124535115782,True,True
34820,5,10631.714994708609,10758,-126.28500529139092,914.0,998.2497881378112,True,True
34900,5,6404.0,6499,-95.0,536.0,569.9623527380998,True,True
34940,5,14743.0,15989,-1246.0,1262.0,1245.3569710092163,True,True
34980,5,82355.1678321678,82908,-552.8321678321954,2231.0,2807.9417689411903,True,True
35300,5,24586.0,25722,-1136.0,1090.0,1452.6566466615573,False,True
35380,5,28170.0,28537,-367.0,1413.0,1378.4021776149914,True,True
35620,5,804116.90228291,816928,-12811.097717090044,8078.0,8879.033238797147,False,False
35660,5,4592.0,4707,-115.0,474.0,574.5855724998671,True,True
35840,5,32519.0,34006,-1487.0,1667.0,1820.9360174831788,True,True
35980,5,12892.0,13441,-549.0,857.0,995.9264608537871,True,True
36100,5,9632.0,9951,-319.0,851.0,940.9320913129174,True,True
36220,5,5475.0,5781,-306.0,777.0,693.9734265247481,True,True
36260,5,27253.320067120498,28327,-1073.6799328795023,1284.0,1410.5422171500793,True,True
36420,5,49374.017516079,47453,1921.0175160790022,1723.0,2420.8122407517626,False,True
36500,5,14010.0,14404,-394.0,1029.0,1057.4518199857855,True,True
36540,5,41249.216844579474,41099,150.21684457947413,1212.0,2095.5876966313194,True,True
36740,5,92773.0,94234,-1461.0,2882.0,3324.6054151487288,True,True
36780,5,5894.0,5790,104.0,558.0,766.3133229071514,True,True
36980,5,2958.061648777447,3125,-166.93835122255314,382.0,435.9812910427805,True,True
37100,5,35816.0,36998,-1182.0,1282.0,1747.3633379330413,True,True
37140,5,2570.767110982314,2988,-417.2328890176859,383.0,284.7651277969217,False,True
37340,5,22925.0,23381,-456.0,1329.0,1547.3214001598053,True,True
37460,5,6385.441979842175,6035,350.441979842175,660.0,626.0060773684551,True,True
37620,5,2493.131524008352,2507,-13.86847599164821,358.0,360.8692360414815,True,True
37860,5,17311.0,17228,83.0,1169.0,1199.793580525417,True,True
37900,5,13587.74401176635,14263,-675.25598823365,772.0,1065.7889194151526,True,True
37980,5,261939.80523504672,269444,-7504.194764953281,4219.0,5074.443269090474,False,False
38060,5,197641.31690373793,198896,-1254.6830962620734,3541.0,4115.304274608853,True,True
38240,5,3944.7792914282236,4061,-116.22070857177641,468.0,485.83566917719884,True,True
38300,5,98740.9859721714,99027,-286.01402782859805,2130.0,2748.967054057615,True,True
38340,5,4887.0,4826,61.0,459.0,619.0798559969869,True,True
38540,5,2072.1798780487793,2160,-87.8201219512207,314.0,289.40956131615087,True,True
38860,5,27638.0,28450,-812.0,1145.0,1731.9074523606914,True,True
38900,5,122752.120042845,123684,-931.8799571550044,2663.0,3211.576105729321,True,True
38940,5,16061.0,16905,-844.0,1154.0,1519.052846963775,True,True
39150,5,8479.0,8457,22.0,641.0,832.5235137587707,True,True
39300,5,75897.0,75124,773.0,2210.0,2964.5680029183845,True,True
39340,5,25882.72367599169,26496,-613.2763240083113,1073.0,1311.0850175712956,True,True
39380,5,5011.059173799775,5413,-401.9408262002253,559.0,554.1326763056632,True,True
39460,5,6021.0,6430,-409.0,717.0,694.0205092259523,True,True
39540,5,7597.0,7731,-134.0,699.0,1145.1518955170313,True,True
39580,5,69735.04495353515,69258,477.04495353515085,2441.0,2750.886404033065,True,True
39660,5,4817.33518624877,4941,-123.66481375123021,447.0,737.9143385009043,True,True
39740,5,16900.0,16255,645.0,1043.0,1243.2707148384861,True,True
39820,5,5967.0,5971,-4.0,541.0,580.0262768713587,True,True
39900,5,22623.288499485097,22961,-337.7115005149026,1245.0,945.5489279760332,True,True
40060,5,55845.2236186845,56711,-865.7763813155034,1781.0,1972.479525834634,True,True
40140,5,167578.0,171232,-3654.0,3189.0,4232.800657010823,False,True
40220,5,10242.986638558008,10021,221.98663855800805,753.0,988.8321606224627,True,True
40340,5,10551.069984640135,10445,106.06998464013486,537.0,898.9758059321018,True,True
40380,5,42111.44013742073,42775,-663.55986257927,1605.0,1818.6253936162148,True,True
40420,5,10581.0,11036,-455.0,821.0,827.0470422503186,True,True
40580,5,3974.0,4274,-300.0,576.0,621.5918251503554,True,True
40660,5,3134.605351247119,2817,317.60535124711896,455.0,456.8536994791725,True,True
40900,5,101006.0,102725,-1719.0,2672.0,2960.2911714768447,True,True
40980,5,5273.0,5181,92.0,490.0,670.0129628503466,True,True
41060,5,6747.758239497211,7331,-583.2417605027886,536.0,765.4320398062305,False,True
41100,5,6620.0,7052,-432.0,765.0,1002.9755345495722,True,True
41140,5,3192.08536522196,2973,219.08536522195982,335.0,324.98324105780546,True,True
41180,5,109365.69152878103,113206,-3840.308471218974,2530.0,3353.0739731619246,False,True
41420,5,14385.239514741239,15274,-888.760485258761,961.0,1078.044600165262,True,True
41500,5,15026.119346483365,14797,229.119346483365,866.0,997.5782165588693,True,True
41540,5,4466.314354870364,4282,184.3143548703638,592.0,632.2080581822064,True,True
41620,5,55234.53543917547,55538,-303.4645608245264,1780.0,2302.7931238830774,True,True
41660,5,3205.877115546295,3284,-78.12288445370496,459.0,507.8539568991577,True,True
41700,5,89183.76636579176,90396,-1212.2336342082417,2867.0,3312.0316807097674,True,True
41740,5,146710.0,149552,-2842.0,2787.0,3020.571244417602,False,True
41780,5,3604.7268756199783,4435,-830.2731243800217,465.0,380.961506625778,False,False
41860,5,205632.0,210927,-5295.0,3370.0,4025.5568689083257,False,False
41940,5,83497.88065351662,84335,-837.1193464833777,2058.0,2486.2893245367363,True,True
42020,5,12790.0,13179,-389.0,1022.0,1064.454892081506,True,True
42100,5,11377.0,11531,-154.0,842.0,978.9655388067805,True,True
42140,5,6576.098549312714,6678,-101.90145068728634,618.0,737.8571617708899,True,True
42200,5,16296.0,16945,-649.0,1032.0,1236.4044226612302,True,True
42220,5,24852.0,24367,485.0,1386.0,1222.5751886934192,True,True
42340,5,13306.249972294414,14803,-1496.750027705586,974.0,1063.9652514197678,False,False
42540,5,17598.83150791017,17106,492.83150791017033,892.0,1348.2777022899256,True,True
42660,5,200539.0,200765,-226.0,3501.0,4303.451814924997,True,True
42680,5,5488.0,5766,-278.0,689.0,611.326686943037,True,True
42700,5,1923.0480635717845,2126,-202.9519364282155,380.0,309.3565667355868,True,True
43100,5,4688.0,4409,279.0,498.0,719.2889236304839,True,True
43300,5,5235.402361997058,5160,75.4023619970576,509.0,494.37818870095043,True,True
43340,5,8484.624204463205,9736,-1251.3757955367946,946.0,758.282518919988,False,False
43420,5,3490.82288013204,3888,-397.17711986795985,450.0,402.1481207042363,True,True
43580,5,4731.32490197344,4504,227.32490197344032,518.0,513.207149669933,True,True
43620,5,12547.50681612245,12414,133.5068161224499,776.0,1195.5675362618813,True,True
43640,5,10843.0,9996,847.0,1009.0,929.2837813068729,True,True
43780,5,9392.66453285159,10038,-645.3354671484103,669.0,805.4866008608637,True,True
43900,5,10751.212402788356,10125,626.2124027883565,858.0,994.9031226980195,True,True
44060,5,21475.94217605752,21242,233.94217605752056,1085.0,1386.8441375352,True,True
